comparison_dataset,variant_index,algorithm_display,algorithm_variant,window_size,window_stride,roc_auc,average_precision,evaluation_precision,evaluation_recall,evaluation_f1,range_f1,runtime_seconds
137_UCR_Anomaly_InternalBleeding18_2300_4485_4587,1,Local Outlier Factor | Baseline,Baseline,183,1,0.9990615455491665,0.9337501554225854,0.8319327731092437,0.9689320388349516,0.8952213544026242,0.8952213544026242,0.17569810000713915
137_UCR_Anomaly_InternalBleeding18_2300_4485_4587,2,Local Outlier Factor | Local k10,Local k10,183,1,0.9982333430897595,0.8762092450019386,0.6688311688311688,1.0,0.801556420233463,0.801556420233463,0.17948639998212457
137_UCR_Anomaly_InternalBleeding18_2300_4485_4587,3,Local Outlier Factor | Global L1,Global L1,183,1,0.9542651114135748,0.1351895401644164,0.07142857142857142,0.33980582524271846,0.11804384485666103,0.11804384485666103,2.106955499970354
