family,algorithm_display,algorithm_superfamily,algorithm_category,evaluation_mode,dataset_count,mean_roc_auc,mean_f1,mean_evaluation_f1,mean_range_f1,mean_affiliation_precision,mean_affiliation_recall,mean_runtime_seconds
insectEPG,Matrix Profile | Baseline,Distance-based,Discord,range,4,0.9924342939649202,0.3638335876860467,0.21234974487623565,0.21234974487623565,0.8279314782883178,0.9997881929327042,0.1335243749927031
WalkingAceleration,Matrix Profile | Subseq x1,Distance-based,Discord,range,4,0.8632088013117201,0.23429908756961726,0.19550824301099118,0.19550824301099118,0.6567161330889976,0.8588709979054459,0.07617587498680223
insectEPG,DAMP | x_lag x8,Distance-based,Discord,range,4,0.8559582326370715,0.1749088282242185,0.18516272181100502,0.18516272181100502,0.801994199606186,0.993315239843313,7.78580850000435
WalkingAceleration,OCSVM | Kernel linear,Density-based,Distribution,range,4,0.8082892758991793,0.014813407970145276,0.1711915638591788,0.1711915638591788,0.6556540494713745,0.9694310417913424,0.019978949989308603
WalkingAceleration,Isolation Forest | Baseline,Density-based,Tree,range,4,0.5265853373453842,0.328769591064673,0.1702597341599737,0.1702597341599737,0.8057066162639464,0.8243566726511071,0.9045305000036024
WalkingAceleration,Isolation Forest | Max samples auto,Density-based,Tree,range,4,0.5265853373453842,0.328769591064673,0.1702597341599737,0.1702597341599737,0.8057066162639464,0.8243566726511071,0.45772207499248907
WalkingAceleration,OCSVM | Baseline,Density-based,Distribution,range,4,0.8536643369403762,0.13437822922356593,0.1633104477079319,0.1633104477079319,0.871694801089212,0.9898070351138764,0.11969022499397397
WalkingAceleration,OCSVM | Nu 0.10,Density-based,Distribution,range,4,0.8537606704672738,0.1324500086214554,0.16280855088407345,0.16280855088407345,0.8705396190940141,0.9897646345794039,0.111433224985376
WalkingAceleration,SAND | Subseq x2,Distance-based,Clustering,range,4,0.7802222642160829,0.12025316455696203,0.1559633027522936,0.1559633027522936,0.5794497078159556,0.5726729253939756,1.8385890999779804
insectEPG,Isolation Forest | Max feat 0.6,Density-based,Tree,range,4,0.9680719741324479,0.12758780410104778,0.13126877987675406,0.13126877987675406,0.7948919998429279,0.9993785357891984,0.6237529749923851
WalkingAceleration,OCSVM | Train frac 0.20,Density-based,Distribution,range,4,0.8406130150804041,0.08439612821635292,0.12397745137228532,0.12397745137228532,0.9527463963026968,0.7423369605405257,0.1973763500136556
insectEPG,DAMP | Start x2,Distance-based,Discord,range,4,0.8548357547588955,0.12334656084656084,0.12224224118135413,0.12224224118135413,0.7161201481385953,0.8187982635232074,7.775553175015375
insectEPG,DAMP | Baseline,Distance-based,Discord,range,4,0.8547963931314873,0.12043622569938359,0.12224224118135413,0.12224224118135413,0.7170540133342305,0.8275500138732774,7.577970575002837
insectEPG,Isolation Forest | Seed 7,Density-based,Tree,range,4,0.9686643356885951,0.12796866287532438,0.12061437544794239,0.12061437544794239,0.7848866591483712,0.99913688078024,0.5034440750168869
insectEPG,HBOS | Alpha 0.05,Density-based,Distribution,range,4,0.9248442326086304,0.11337800336550241,0.11505984627858817,0.11505984627858817,0.8068687678083338,0.9943967702267227,0.10160504998930264
insectEPG,SAND | Overlap 64,Distance-based,Clustering,range,4,0.9767712472711572,0.20055043386900095,0.11481465859958295,0.11481465859958295,0.631683777536825,0.9649139517418404,1.3708949749852763
insectEPG,SAND | Alpha 0.7,Distance-based,Clustering,range,4,0.9695520364378768,0.19757823089919763,0.11456674765479716,0.11456674765479716,0.619147944877548,0.9649139517418404,3.013197024993133
insectEPG,SAND | Batch 1000,Distance-based,Clustering,range,4,0.9769641879897369,0.19575523124175298,0.11439547711838574,0.11439547711838574,0.6184499808760414,0.9648662054929353,3.5998826250142884
insectEPG,SAND | Init 3000,Distance-based,Clustering,range,4,0.9729818759314391,0.20640722251037344,0.11195412916158956,0.11195412916158956,0.6159441302167741,0.9649099198869613,2.8667131250113016
insectEPG,SAND | k = 3,Distance-based,Clustering,range,4,0.9736002667530781,0.19570431122867615,0.11156286773689966,0.11156286773689966,0.6264766024459909,0.9649139517418404,1.6838627499964787
insectEPG,SAND | Baseline,Distance-based,Clustering,range,4,0.9705105191933947,0.19763253120778412,0.11147086980043372,0.11147086980043372,0.6257211314363851,0.9649639617438407,3.5275286000105552
insectEPG,Isolation Forest | Baseline,Density-based,Tree,range,4,0.9690796027078975,0.13344549596868371,0.10951689413567192,0.10951689413567192,0.7866333379053456,0.999432320712872,0.5390044999803649
insectEPG,Isolation Forest | Max samples auto,Density-based,Tree,range,4,0.9690796027078975,0.13344549596868371,0.10951689413567192,0.10951689413567192,0.7866333379053456,0.999432320712872,0.5450288499996532
insectEPG,HBOS | Baseline,Density-based,Distribution,range,4,0.9260428472963106,0.10873193788318644,0.1087506570623654,0.1087506570623654,0.8057997871455247,0.9943458134954151,0.1105492500209948
insectEPG,HBOS | Tol 0.2,Density-based,Distribution,range,4,0.9260428472963106,0.10873193788318644,0.1087506570623654,0.1087506570623654,0.8057997871455247,0.9943458134954151,0.09982987500552554
insectEPG,Isolation Forest | Bootstrap on,Density-based,Tree,range,4,0.9706433383293203,0.1438111407551136,0.10836312745110997,0.10836312745110997,0.7941857056896963,0.9994265575067107,0.4469490250048693
