dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,variant_origin,variant_source,variant_focus,variant_family,ablation_parameter,ablation_label,ablation_role,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__alpha,param__init_length,param__batch_size,param__k,param__subsequence_multiplier,param__overlap,param__start_index_multiplier,param__x_lag_multiplier,param__n_bins,param__tol,param__kernel,param__nu,param__gamma,param__train_fraction,param__n_components,param__n_selected_components,param__whiten,param__weighted,param__standardization
133_UCR_Anomaly_InternalBleeding14_2800_5607_5634,133,InternalBleeding,raw,pca,PCA,Density-based,Encoding,PCA | Score comps 2,Score comps 2,pca__tab_03,3,auto,auto_ablation,Measures scoring on a narrow set of trailing low-variance components.,ablation,n_selected_components,Score comps 2,score_driver,154,1,7501,28,2800,5607,5634,zscore,sigma,3.0,range,datasets\normalized\zscore,0.33912530000088736,0.460303098937166,0.17932702900522784,"{""n_components"": null, ""n_selected_components"": 2, ""standardization"": true, ""weighted"": true, ""whiten"": false}",,,,,,,0.9947477585976181,0.25206565754776067,0.0,0.0,0.0,0.17857142857142858,0.9982841859528495,0,7470,3,28,0.0,0.0,0.0,0.0,0.0,0.9833355552592988,0.9837355019330756,154,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,False,True,True
133_UCR_Anomaly_InternalBleeding14_2800_5607_5634,133,InternalBleeding,raw,pca,PCA,Density-based,Encoding,PCA | Whiten on,Whiten on,pca__tab_04,4,auto,auto_ablation,Measures whitening of retained components before the PCA score is computed.,ablation,whiten,Whiten on,score_driver,154,1,7501,28,2800,5607,5634,zscore,sigma,3.0,range,datasets\normalized\zscore,1.4092457999940962,0.4604159695000482,0.17934103368352358,"{""n_components"": null, ""n_selected_components"": null, ""standardization"": true, ""weighted"": true, ""whiten"": true}",,,,,,,0.9947573168167306,0.25213135268213016,0.0,0.0,0.0,0.17857142857142858,0.998439070550619,0,7469,4,28,0.0,0.0,0.0,0.0,0.0,0.9834688708172243,0.9840021330489268,154,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,True,True,True
133_UCR_Anomaly_InternalBleeding14_2800_5607_5634,133,InternalBleeding,raw,pca,PCA,Density-based,Encoding,PCA | Weighted off,Weighted off,pca__tab_05,5,auto,auto_ablation,Measures the score without explained-variance weighting.,ablation,weighted,Weighted off,score_driver,154,1,7501,28,2800,5607,5634,zscore,sigma,3.0,range,datasets\normalized\zscore,0.22947959997691214,0.4599997674588925,0.17851769697211248,"{""n_components"": null, ""n_selected_components"": null, ""standardization"": true, ""weighted"": false, ""whiten"": false}",,,,,,,0.9946426181873793,0.248226133565978,0.0,0.0,0.0,0.17857142857142858,0.9955528583752299,0,7467,6,28,0.0,0.0,0.0,0.0,0.0,0.9834688708172243,0.984268764164778,154,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,True
133_UCR_Anomaly_InternalBleeding14_2800_5607_5634,133,InternalBleeding,raw,pca,PCA,Density-based,Encoding,PCA | Standardize off,Standardize off,pca__tab_06,6,auto,auto_ablation,Measures PCA on raw normalized windows without per-feature standardization.,ablation,standardization,Standardize off,score_driver,154,1,7501,28,2800,5607,5634,zscore,sigma,3.0,range,datasets\normalized\zscore,1.4657623000093736,0.44524458782751725,0.1751687621120783,"{""n_components"": null, ""n_selected_components"": null, ""standardization"": false, ""weighted"": true, ""whiten"": false}",,,,,,,0.994155149012636,0.22848627233386598,0.0,0.0,0.0,0.03571428571428571,0.970750874163752,0,7459,14,28,0.0,0.0,0.0,0.0,0.0,0.984268764164778,0.9861351819757366,154,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,False,True,False
132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,132,InternalBleeding,raw,pca,PCA,Density-based,Encoding,PCA | Baseline,Baseline,pca__tab_01,1,auto,auto_ablation,Weighted reconstruction-style baseline.,baseline,baseline,Baseline,baseline,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09900550002930686,0.5297595550645547,0.20480377320282708,"{""n_components"": null, ""n_selected_components"": null, ""standardization"": true, ""weighted"": true, ""whiten"": false}",,,,,,,0.40257373580342876,0.0032882219902927866,0.0,0.0,0.0,0.0,1.1441708746730361,0,7470,0,31,0.0,0.0,0.0,0.0,0.0,,0.0,154,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,False,True,True
132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,132,InternalBleeding,raw,pca,PCA,Density-based,Encoding,PCA | Components 0.95,Components 0.95,pca__tab_02,2,auto,auto_ablation,Measures explained-variance truncation rather than retaining the default PCA basis.,ablation,n_components,Components 0.95,score_driver,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,0.02862579998327419,0.5466627594146161,0.19375772155715484,"{""n_components"": 0.95, ""n_selected_components"": null, ""standardization"": true, ""weighted"": true, ""whiten"": false}",,,,,,,0.41064472945545627,0.0033119775538967946,0.0,0.0,0.0,0.0,1.1279359240860805,0,7470,0,31,0.0,0.0,0.0,0.0,0.0,,0.0,154,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.95,,False,True,True
132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,132,InternalBleeding,raw,pca,PCA,Density-based,Encoding,PCA | Score comps 2,Score comps 2,pca__tab_03,3,auto,auto_ablation,Measures scoring on a narrow set of trailing low-variance components.,ablation,n_selected_components,Score comps 2,score_driver,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,0.026509099989198148,0.5297290524258378,0.20478710005345988,"{""n_components"": null, ""n_selected_components"": 2, ""standardization"": true, ""weighted"": true, ""whiten"": false}",,,,,,,0.4025262339681306,0.003287896083816207,0.0,0.0,0.0,0.0,1.1440903525862174,0,7470,0,31,0.0,0.0,0.0,0.0,0.0,,0.0,154,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,False,True,True
132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,132,InternalBleeding,raw,pca,PCA,Density-based,Encoding,PCA | Whiten on,Whiten on,pca__tab_04,4,auto,auto_ablation,Measures whitening of retained components before the PCA score is computed.,ablation,whiten,Whiten on,score_driver,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,0.10075370001140982,0.5297595550645547,0.20480377320282708,"{""n_components"": null, ""n_selected_components"": null, ""standardization"": true, ""weighted"": true, ""whiten"": true}",,,,,,,0.40257373580342876,0.0032882219902927866,0.0,0.0,0.0,0.0,1.1441708746730361,0,7470,0,31,0.0,0.0,0.0,0.0,0.0,,0.0,154,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,True,True,True
132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,132,InternalBleeding,raw,pca,PCA,Density-based,Encoding,PCA | Weighted off,Weighted off,pca__tab_05,5,auto,auto_ablation,Measures the score without explained-variance weighting.,ablation,weighted,Weighted off,score_driver,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09674760000780225,0.5301884306888076,0.20414493350103471,"{""n_components"": null, ""n_selected_components"": null, ""standardization"": true, ""weighted"": false, ""whiten"": false}",,,,,,,0.4017662046033597,0.0032811053439039443,0.0,0.0,0.0,0.0,1.1426232311919118,0,7470,0,31,0.0,0.0,0.0,0.0,0.0,,0.0,154,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,True
132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,132,InternalBleeding,raw,pca,PCA,Density-based,Encoding,PCA | Standardize off,Standardize off,pca__tab_06,6,auto,auto_ablation,Measures PCA on raw normalized windows without per-feature standardization.,ablation,standardization,Standardize off,score_driver,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,0.08749189996160567,0.53492207177542,0.20819855964658343,"{""n_components"": null, ""n_selected_components"": null, ""standardization"": false, ""weighted"": true, ""whiten"": false}",,,,,,,0.3686660620978538,0.0031229984976960355,0.0,0.0,0.0,0.0,1.1595177507151702,0,7470,0,31,0.0,0.0,0.0,0.0,0.0,,0.0,154,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,False,True,False
024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556,24,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Baseline,Baseline,pca__tab_01,1,auto,auto_ablation,Weighted reconstruction-style baseline.,baseline,baseline,Baseline,baseline,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,0.15211309998994693,0.5455194512902256,0.16733573629386808,"{""n_components"": null, ""n_selected_components"": null, ""standardization"": true, ""weighted"": true, ""whiten"": false}",,,,,,,0.28746383382994345,0.0028068406132283176,0.0,0.0,0.0,0.0,1.0475266601718298,0,7470,0,31,0.0,0.0,0.0,0.0,0.0,,0.0,154,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,False,True,True
024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556,24,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Components 0.95,Components 0.95,pca__tab_02,2,auto,auto_ablation,Measures explained-variance truncation rather than retaining the default PCA basis.,ablation,n_components,Components 0.95,score_driver,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0307419000309892,0.5586340519265882,0.1653400721505421,"{""n_components"": 0.95, ""n_selected_components"": null, ""standardization"": true, ""weighted"": true, ""whiten"": false}",,,,,,,0.29743921924256167,0.0028428540858576826,0.0,0.0,0.0,0.0,1.0546542683782145,0,7470,0,31,0.0,0.0,0.0,0.0,0.0,,0.0,154,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.95,,False,True,True
024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556,24,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Score comps 2,Score comps 2,pca__tab_03,3,auto,auto_ablation,Measures scoring on a narrow set of trailing low-variance components.,ablation,n_selected_components,Score comps 2,score_driver,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,0.07404470001347363,0.5455356761291243,0.16734866794166242,"{""n_components"": null, ""n_selected_components"": 2, ""standardization"": true, ""weighted"": true, ""whiten"": false}",,,,,,,0.2875458824545494,0.0028070384744503943,0.0,0.0,0.0,0.0,1.0475816799541116,0,7470,0,31,0.0,0.0,0.0,0.0,0.0,,0.0,154,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,False,True,True
024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556,24,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Whiten on,Whiten on,pca__tab_04,4,auto,auto_ablation,Measures whitening of retained components before the PCA score is computed.,ablation,whiten,Whiten on,score_driver,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,0.15697090001776814,0.5455194512902256,0.16733573629386808,"{""n_components"": null, ""n_selected_components"": null, ""standardization"": true, ""weighted"": true, ""whiten"": true}",,,,,,,0.28746383382994345,0.0028068406132283176,0.0,0.0,0.0,0.0,1.0475266601718298,0,7470,0,31,0.0,0.0,0.0,0.0,0.0,,0.0,154,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,True,True,True
024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556,24,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Weighted off,Weighted off,pca__tab_05,5,auto,auto_ablation,Measures the score without explained-variance weighting.,ablation,weighted,Weighted off,score_driver,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,0.15083239995874465,0.5461157978224961,0.16697646020980603,"{""n_components"": null, ""n_selected_components"": null, ""standardization"": true, ""weighted"": false, ""whiten"": false}",,,,,,,0.2875458824545494,0.0028061778535489732,0.0,0.0,0.0,0.0,1.0470451784519141,0,7470,0,31,0.0,0.0,0.0,0.0,0.0,,0.0,154,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,True
024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556,24,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Standardize off,Standardize off,pca__tab_06,6,auto,auto_ablation,Measures PCA on raw normalized windows without per-feature standardization.,ablation,standardization,Standardize off,score_driver,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,0.08968989999266341,0.5510739093602897,0.1681465542393522,"{""n_components"": null, ""n_selected_components"": null, ""standardization"": false, ""weighted"": true, ""whiten"": false}",,,,,,,0.2806235695470052,0.0027774262510153096,0.0,0.0,0.0,0.0,1.0555135720783464,0,7470,0,31,0.0,0.0,0.0,0.0,0.0,,0.0,154,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,False,True,False
036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681,36,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Baseline,Baseline,pca__tab_01,1,auto,auto_ablation,Weighted reconstruction-style baseline.,baseline,baseline,Baseline,baseline,175,1,7501,83,4200,6599,6681,zscore,sigma,3.0,range,datasets\normalized\zscore,0.19121000001905486,0.5274892293575735,0.2396368302530639,"{""n_components"": null, ""n_selected_components"": null, ""standardization"": true, ""weighted"": true, ""whiten"": false}",,,,,,,0.22904722150938614,0.006855032432082372,0.0,0.0,0.0,0.0,1.2463997201167651,0,7418,0,83,0.0,0.0,0.0,0.0,0.0,,0.0,175,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,False,True,True
036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681,36,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Components 0.95,Components 0.95,pca__tab_02,2,auto,auto_ablation,Measures explained-variance truncation rather than retaining the default PCA basis.,ablation,n_components,Components 0.95,score_driver,175,1,7501,83,4200,6599,6681,zscore,sigma,3.0,range,datasets\normalized\zscore,0.11869420000584796,0.5412007089871278,0.22903457320249976,"{""n_components"": 0.95, ""n_selected_components"": null, ""standardization"": true, ""weighted"": true, ""whiten"": false}",,,,,,,0.23593700766939424,0.006885215530769085,0.0,0.0,0.0,0.0,1.228304428594627,0,7418,0,83,0.0,0.0,0.0,0.0,0.0,,0.0,175,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.95,,False,True,True
036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681,36,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Score comps 2,Score comps 2,pca__tab_03,3,auto,auto_ablation,Measures scoring on a narrow set of trailing low-variance components.,ablation,n_selected_components,Score comps 2,score_driver,175,1,7501,83,4200,6599,6681,zscore,sigma,3.0,range,datasets\normalized\zscore,0.02723790000891313,0.527590163154597,0.23961471865107437,"{""n_components"": null, ""n_selected_components"": 2, ""standardization"": true, ""weighted"": true, ""whiten"": false}",,,,,,,0.22906833589412923,0.006855165013650995,0.0,0.0,0.0,0.0,1.24643431910782,0,7418,0,83,0.0,0.0,0.0,0.0,0.0,,0.0,175,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,False,True,True
036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681,36,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Whiten on,Whiten on,pca__tab_04,4,auto,auto_ablation,Measures whitening of retained components before the PCA score is computed.,ablation,whiten,Whiten on,score_driver,175,1,7501,83,4200,6599,6681,zscore,sigma,3.0,range,datasets\normalized\zscore,0.17962260002968833,0.5274892293575735,0.2396368302530639,"{""n_components"": null, ""n_selected_components"": null, ""standardization"": true, ""weighted"": true, ""whiten"": true}",,,,,,,0.22904722150938614,0.006855032432082372,0.0,0.0,0.0,0.0,1.2463997201167651,0,7418,0,83,0.0,0.0,0.0,0.0,0.0,,0.0,175,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,True,True,True
036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681,36,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Weighted off,Weighted off,pca__tab_05,5,auto,auto_ablation,Measures the score without explained-variance weighting.,ablation,weighted,Weighted off,score_driver,175,1,7501,83,4200,6599,6681,zscore,sigma,3.0,range,datasets\normalized\zscore,0.19114650000119582,0.5273257775515764,0.23957019814391806,"{""n_components"": null, ""n_selected_components"": null, ""standardization"": true, ""weighted"": false, ""whiten"": false}",,,,,,,0.23062755199823287,0.006865772815072477,0.0,0.0,0.0,0.0,1.2460363719833305,0,7418,0,83,0.0,0.0,0.0,0.0,0.0,,0.0,175,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,True
036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681,36,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Standardize off,Standardize off,pca__tab_06,6,auto,auto_ablation,Measures PCA on raw normalized windows without per-feature standardization.,ablation,standardization,Standardize off,score_driver,175,1,7501,83,4200,6599,6681,zscore,sigma,3.0,range,datasets\normalized\zscore,0.11595530004706234,0.5223086928587448,0.24203187318597535,"{""n_components"": null, ""n_selected_components"": null, ""standardization"": false, ""weighted"": true, ""whiten"": false}",,,,,,,0.24024921470730587,0.006958182500144343,0.0,0.0,0.0,0.0,1.2484043124166708,0,7418,0,83,0.0,0.0,0.0,0.0,0.0,,0.0,175,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,False,True,False
025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634,25,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Baseline,Baseline,pca__tab_01,1,auto,auto_ablation,Weighted reconstruction-style baseline.,baseline,baseline,Baseline,baseline,154,1,7501,28,2800,5607,5634,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09543549997033551,0.4669276385469324,0.17592598355332134,"{""n_components"": null, ""n_selected_components"": null, ""standardization"": true, ""weighted"": true, ""whiten"": false}",,,,,,,0.8909168243772821,0.016580260342248812,0.0,0.0,0.0,0.0,0.9947055892068964,0,7454,19,28,0.0,0.0,0.0,0.0,0.0,0.9057459005465938,0.9082788961471804,154,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,False,True,True
025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634,25,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Components 0.95,Components 0.95,pca__tab_02,2,auto,auto_ablation,Measures explained-variance truncation rather than retaining the default PCA basis.,ablation,n_components,Components 0.95,score_driver,154,1,7501,28,2800,5607,5634,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0904362999717705,0.47431653546299923,0.17127947843624014,"{""n_components"": 0.95, ""n_selected_components"": null, ""standardization"": true, ""weighted"": true, ""whiten"": false}",,,,,,,0.8902812028062932,0.01627152712900411,0.0,0.0,0.0,0.0,0.9881549707717197,0,7451,22,28,0.0,0.0,0.0,0.0,0.0,0.9028493170607554,0.9101453139581389,154,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.95,,False,True,True
025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634,25,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Score comps 2,Score comps 2,pca__tab_03,3,auto,auto_ablation,Measures scoring on a narrow set of trailing low-variance components.,ablation,n_selected_components,Score comps 2,score_driver,154,1,7501,28,2800,5607,5634,zscore,sigma,3.0,range,datasets\normalized\zscore,0.02522439998574555,0.4669768385562299,0.1759147475094367,"{""n_components"": null, ""n_selected_components"": 2, ""standardization"": true, ""weighted"": true, ""whiten"": false}",,,,,,,0.8908451377339375,0.01657044524332609,0.0,0.0,0.0,0.0,0.9947210810845399,0,7454,19,28,0.0,0.0,0.0,0.0,0.0,0.9057459005465938,0.9082788961471804,154,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,False,True,True
025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634,25,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Whiten on,Whiten on,pca__tab_04,4,auto,auto_ablation,Measures whitening of retained components before the PCA score is computed.,ablation,whiten,Whiten on,score_driver,154,1,7501,28,2800,5607,5634,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09938079997664317,0.4669276385469324,0.17592598355332134,"{""n_components"": null, ""n_selected_components"": null, ""standardization"": true, ""weighted"": true, ""whiten"": true}",,,,,,,0.8909168243772821,0.016580260342248812,0.0,0.0,0.0,0.0,0.9947055892068964,0,7454,19,28,0.0,0.0,0.0,0.0,0.0,0.9057459005465938,0.9082788961471804,154,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,True,True,True
025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634,25,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Weighted off,Weighted off,pca__tab_05,5,auto,auto_ablation,Measures the score without explained-variance weighting.,ablation,weighted,Weighted off,score_driver,154,1,7501,28,2800,5607,5634,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09795470000244677,0.46787220073379343,0.1758388670735903,"{""n_components"": null, ""n_selected_components"": null, ""standardization"": true, ""weighted"": false, ""whiten"": false}",,,,,,,0.8904532507503202,0.01649770433533513,0.0,0.0,0.0,0.0,0.9953888019545644,0,7454,19,28,0.0,0.0,0.0,0.0,0.0,0.9047355089496839,0.9082788961471804,154,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,True
025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634,25,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Standardize off,Standardize off,pca__tab_06,6,auto,auto_ablation,Measures PCA on raw normalized windows without per-feature standardization.,ablation,standardization,Standardize off,score_driver,154,1,7501,28,2800,5607,5634,zscore,sigma,3.0,range,datasets\normalized\zscore,0.085552699980326,0.45901036646738025,0.17377160308499873,"{""n_components"": null, ""n_selected_components"": null, ""standardization"": false, ""weighted"": true, ""whiten"": false}",,,,,,,0.8825294871059624,0.015410745402906264,0.0,0.0,0.0,0.0,0.9803251757223764,0,7418,55,28,0.0,0.0,0.0,0.0,0.0,0.8993467537661646,0.906679109452073,154,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,False,True,False
027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199,27,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Baseline,Baseline,pca__tab_01,1,auto,auto_ablation,Weighted reconstruction-style baseline.,baseline,baseline,Baseline,baseline,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,0.20118160004494712,0.5587368643044536,0.17222013068413988,"{""n_components"": null, ""n_selected_components"": null, ""standardization"": true, ""weighted"": true, ""whiten"": false}",,,,,,,0.9202313445101905,0.010813438511465715,0.0,0.0,0.0,0.0,1.0753972563568732,0,7488,0,13,0.0,0.0,0.0,0.0,0.0,,0.0,183,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,False,True,True
027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199,27,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Components 0.95,Components 0.95,pca__tab_02,2,auto,auto_ablation,Measures explained-variance truncation rather than retaining the default PCA basis.,ablation,n_components,Components 0.95,score_driver,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,0.08045980002498254,0.5716532392930692,0.1664607994014547,"{""n_components"": 0.95, ""n_selected_components"": null, ""standardization"": true, ""weighted"": true, ""whiten"": false}",,,,,,,0.8996034681130836,0.008899676901355078,0.0,0.0,0.0,0.0,1.0710356374974332,0,7488,0,13,0.0,0.0,0.0,0.0,0.0,,0.0,183,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.95,,False,True,True
027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199,27,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Score comps 2,Score comps 2,pca__tab_03,3,auto,auto_ablation,Measures scoring on a narrow set of trailing low-variance components.,ablation,n_selected_components,Score comps 2,score_driver,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,0.036390299967024475,0.5587423881164134,0.17221579884717725,"{""n_components"": null, ""n_selected_components"": 2, ""standardization"": true, ""weighted"": true, ""whiten"": false}",,,,,,,0.920210798816568,0.010811153376441673,0.0,0.0,0.0,0.0,1.0753897846579452,0,7488,0,13,0.0,0.0,0.0,0.0,0.0,,0.0,183,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,False,True,True
027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199,27,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Whiten on,Whiten on,pca__tab_04,4,auto,auto_ablation,Measures whitening of retained components before the PCA score is computed.,ablation,whiten,Whiten on,score_driver,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,0.14167410001391545,0.5587368643044536,0.17222013068413988,"{""n_components"": null, ""n_selected_components"": null, ""standardization"": true, ""weighted"": true, ""whiten"": true}",,,,,,,0.9202313445101905,0.010813438511465715,0.0,0.0,0.0,0.0,1.0753972563568732,0,7488,0,13,0.0,0.0,0.0,0.0,0.0,,0.0,183,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,True,True,True
027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199,27,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Weighted off,Weighted off,pca__tab_05,5,auto,auto_ablation,Measures the score without explained-variance weighting.,ablation,weighted,Weighted off,score_driver,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,0.18515819997992367,0.5588150308907089,0.17238084623318076,"{""n_components"": null, ""n_selected_components"": null, ""standardization"": true, ""weighted"": false, ""whiten"": false}",,,,,,,0.9184335963182118,0.010593363682905914,0.0,0.0,0.0,0.0,1.0759575695902512,0,7488,0,13,0.0,0.0,0.0,0.0,0.0,,0.0,183,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,True
027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199,27,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Standardize off,Standardize off,pca__tab_06,6,auto,auto_ablation,Measures PCA on raw normalized windows without per-feature standardization.,ablation,standardization,Standardize off,score_driver,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,0.15961809997679666,0.559013570707413,0.17359994676585458,"{""n_components"": null, ""n_selected_components"": null, ""standardization"": false, ""weighted"": true, ""whiten"": false}",,,,,,,0.9152387409598949,0.010261393967672429,0.0,0.0,0.0,0.0,1.0798134110049769,0,7488,0,13,0.0,0.0,0.0,0.0,0.0,,0.0,183,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,False,True,False
