dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__subsequence_multiplier,param__kernel,param__nu,param__gamma,param__train_fraction
115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544,115,CIMIS44AirTemperature,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_02,2,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.060663599986582994,0.2966594435607812,0.09003479457362268,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.09999999999999999, ""train_fraction"": 0.1}",,,,,,,0.8495403848510847,0.17360718820861581,0.09574468085106383,0.36,0.15126050420168066,0.2,0.5667638272816493,9,8074,85,16,0.03643724696356275,0.488,0.06781126482213438,1.0,0.36,0.6806105842224579,0.9987487781036168,24,0.03643724696356275,0.488,0.06781126482213438,,,,,,,rbf,0.09999999999999999,scale,0.1
115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544,115,CIMIS44AirTemperature,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Warmup 0.20,Warmup 0.20,ocsvm__tab_03,3,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.07163889997173101,0.27186945485121466,0.08942023433492047,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.8642578747395514,0.17025024299673458,0.09375,0.36,0.1487603305785124,0.2,0.5401301578559761,9,8072,87,16,0.03643724696356275,0.488,0.06781126482213438,1.0,0.36,0.6830108036005212,0.9987487781036168,24,0.03643724696356275,0.488,0.06781126482213438,,,,,,,rbf,0.05,scale,0.2
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544,7,CIMIS44AirTemperature,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.04238319996511564,0.31413339545100205,0.09821273886807255,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.8550704743228337,0.07710850113122741,0.0875,0.28,0.13333333333333333,0.2,0.6087716120552197,7,8086,73,18,0.03349282296650718,0.42400000000000004,0.06208165997322624,1.0,0.28,0.665261485826002,0.9986143695014662,24,0.03349282296650718,0.42400000000000004,0.06208165997322624,,,,,,,rbf,0.05,scale,0.1
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544,7,CIMIS44AirTemperature,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_02,2,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.06891900004120544,0.32443062289910984,0.0964291355198634,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.09999999999999999, ""train_fraction"": 0.1}",,,,,,,0.8337933570290477,0.08750381521745527,0.08333333333333333,0.32,0.1322314049586777,0.2,0.6137180294587,8,8071,88,17,0.027777777777777776,0.456,0.052365640790078084,1.0,0.32,0.6568412196562399,0.9985874877810361,24,0.027777777777777776,0.456,0.052365640790078084,,,,,,,rbf,0.09999999999999999,scale,0.1
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544,7,CIMIS44AirTemperature,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Warmup 0.20,Warmup 0.20,ocsvm__tab_03,3,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.07261460000881925,0.27750371038278504,0.09628350822121971,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.8518641990440005,0.13171783675595108,0.0625,0.28,0.10218978102189781,0.2,0.5663542350464441,7,8054,105,18,0.022727272727272728,0.42400000000000004,0.043142043142043146,1.0,0.28,0.6533578149001535,0.9992082111436951,24,0.022727272727272728,0.42400000000000004,0.043142043142043146,,,,,,,rbf,0.05,scale,0.2
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392,5,CIMIS44AirTemperature,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,0.044366100046318024,0.33054702082617626,0.10890958130795257,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.5220606208750916,0.0003800733733216854,0.0,0.0,0.0,0.0,0.657275764750034,0,8080,102,2,0.0,0.0,0.0,0.0,0.0,0.5569361786747935,0.9929130009775171,24,0.0,0.0,0.0,,,,,,,rbf,0.05,scale,0.1
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392,5,CIMIS44AirTemperature,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_02,2,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,0.06597159994998947,0.3368503045953166,0.10796607025842814,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.09999999999999999, ""train_fraction"": 0.1}",,,,,,,0.5073942801271083,0.00037127808708045987,0.0,0.0,0.0,0.0,0.660748515370601,0,8077,105,2,0.0,0.0,0.0,0.0,0.0,0.5554816599171438,0.9929130009775171,24,0.0,0.0,0.0,,,,,,,rbf,0.09999999999999999,scale,0.1
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392,5,CIMIS44AirTemperature,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Warmup 0.20,Warmup 0.20,ocsvm__tab_03,3,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,0.11128309997729957,0.3234318853088142,0.11080517992028294,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.5713761916401858,0.00045052997698258714,0.0,0.0,0.0,0.0,0.6558474250696631,0,8074,108,2,0.0,0.0,0.0,0.0,0.0,0.5712823802541545,0.9929130009775171,24,0.0,0.0,0.0,,,,,,,rbf,0.05,scale,0.2
117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900,117,CIMIS44AirTemperature,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,0.04291419999208301,0.24295178033973697,0.0751029755785846,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.7902813491715063,0.47105197848883784,0.2808988764044944,0.5102040816326531,0.36231884057971014,0.46938775510204084,0.4682607070754908,25,8071,64,24,0.1,0.40408163265306124,0.16032388663967612,1.0,0.25510204081632654,0.6839901369622283,0.9993379316535999,24,0.1,0.40408163265306124,0.16032388663967612,,,,,,,rbf,0.05,scale,0.1
117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900,117,CIMIS44AirTemperature,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_02,2,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,0.06176409998442978,0.23609934805680444,0.07495093000822435,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.09999999999999999, ""train_fraction"": 0.1}",,,,,,,0.8037906250391982,0.46787973935551525,0.26804123711340205,0.5306122448979592,0.3561643835616438,0.4897959183673469,0.4609521380814775,26,8064,71,23,0.08888888888888889,0.41224489795918373,0.14624434389140273,1.0,0.2653061224489796,0.6707606493938386,0.9993940391405829,24,0.08888888888888889,0.41224489795918373,0.14624434389140273,,,,,,,rbf,0.09999999999999999,scale,0.1
117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900,117,CIMIS44AirTemperature,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Warmup 0.20,Warmup 0.20,ocsvm__tab_03,3,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0705238000373356,0.2147678306941913,0.0740449450194445,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.8165347515773365,0.46443128160129016,0.2647058823529412,0.5510204081632653,0.3576158940397351,0.4897959183673469,0.4369026657525248,27,8060,75,22,0.08771929824561403,0.4204081632653061,0.145152198421646,1.0,0.2755102040816326,0.6797481455925479,0.9994476529614778,24,0.08771929824561403,0.4204081632653061,0.145152198421646,,,,,,,rbf,0.05,scale,0.2
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727,6,CIMIS44AirTemperature,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,0.041885800019372255,0.25179091173830537,0.07851997843590687,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.998882215957838,0.7746459862641415,0.25773195876288657,1.0,0.4098360655737705,0.68,0.487350847046026,25,8087,72,0,0.043103448275862065,1.0,0.08264462809917354,1.0,1.0,0.7117533835192631,1.0,24,0.043103448275862065,1.0,0.08264462809917354,,,,,,,rbf,0.05,scale,0.1
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727,6,CIMIS44AirTemperature,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_02,2,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,0.06559389998437837,0.2549858804030043,0.07685212432832561,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.09999999999999999, ""train_fraction"": 0.1}",,,,,,,0.9991861747763207,0.8555660098308706,0.25,1.0,0.4,0.76,0.4855422533879811,25,8084,75,0,0.040584415584415584,1.0,0.078003120124805,1.0,1.0,0.6916593352883676,1.0,24,0.040584415584415584,1.0,0.078003120124805,,,,,,,rbf,0.09999999999999999,scale,0.1
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727,6,CIMIS44AirTemperature,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Warmup 0.20,Warmup 0.20,ocsvm__tab_03,3,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,0.07403030002024025,0.23726464773493902,0.07616032574686094,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.9993087388160313,0.8736623420750713,0.25773195876288657,1.0,0.4098360655737705,0.72,0.46574562497552185,25,8087,72,0,0.040584415584415584,1.0,0.078003120124805,1.0,1.0,0.7060879412683536,1.0,24,0.040584415584415584,1.0,0.078003120124805,,,,,,,rbf,0.05,scale,0.2
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597,8,CIMIS44AirTemperature,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.04891519999364391,0.3489923899456488,0.1030781770291704,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.3411687969594722,0.004248111692324106,0.0,0.0,0.0,0.0,0.6582269210331599,0,8075,60,49,0.0,0.0,0.0,0.0,0.0,0.49848077549690456,0.9727517106549365,24,0.0,0.0,0.0,,,,,,,rbf,0.05,scale,0.1
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597,8,CIMIS44AirTemperature,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_02,2,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.07291909999912605,0.33378842345600124,0.10292060338525882,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.09999999999999999, ""train_fraction"": 0.1}",,,,,,,0.35385271502577675,0.004328461237765715,0.0,0.0,0.0,0.0,0.6425502336117777,0,8050,85,49,0.0,0.0,0.0,0.0,0.0,0.4888498361221322,0.9727517106549365,24,0.0,0.0,0.0,,,,,,,rbf,0.09999999999999999,scale,0.1
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597,8,CIMIS44AirTemperature,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Warmup 0.20,Warmup 0.20,ocsvm__tab_03,3,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.08755369996652007,0.2971920764968841,0.10360509561670542,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.37049534011514873,0.004491489561003189,0.0,0.0,0.0,0.0,0.6080073633470005,0,8048,87,49,0.0,0.0,0.0,0.0,0.0,0.4832853001651667,0.9886363636363636,24,0.0,0.0,0.0,,,,,,,rbf,0.05,scale,0.2
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900,9,CIMIS44AirTemperature,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,0.04426160000730306,0.23547523428423905,0.07825375102349623,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.6583219397162676,0.24371239617040857,0.19736842105263158,0.30612244897959184,0.24,0.2857142857142857,0.47023648735472773,15,8074,61,34,0.05263157894736842,0.4448979591836735,0.09412780656303972,1.0,0.30612244897959184,0.6231124916396563,0.9974365112613961,24,0.05263157894736842,0.4448979591836735,0.09412780656303972,,,,,,,rbf,0.05,scale,0.1
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900,9,CIMIS44AirTemperature,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_02,2,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,0.06085569999413565,0.23031448785936778,0.07727325866005999,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.09999999999999999, ""train_fraction"": 0.1}",,,,,,,0.6565758940330896,0.2533566020698541,0.18181818181818182,0.32653061224489793,0.23357664233576642,0.30612244897959184,0.46213426383954775,16,8063,72,33,0.04,0.46122448979591835,0.07361563517915308,1.0,0.32653061224489793,0.6209927352705945,0.9975936122249487,24,0.04,0.46122448979591835,0.07361563517915308,,,,,,,rbf,0.09999999999999999,scale,0.1
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900,9,CIMIS44AirTemperature,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Warmup 0.20,Warmup 0.20,ocsvm__tab_03,3,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,0.07264630001736805,0.21966689358884503,0.07617842148962847,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.6733840924200043,0.2614991299377918,0.17346938775510204,0.3469387755102041,0.23129251700680273,0.30612244897959184,0.44820215805773045,17,8054,81,32,0.043478260869565216,0.4775510204081633,0.07970027247956403,1.0,0.3469387755102041,0.6274462864324616,0.9977457258563249,24,0.043478260869565216,0.4775510204081633,0.07970027247956403,,,,,,,rbf,0.05,scale,0.2
095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597,95,CIMIS44AirTemperature,noise,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.04437279998091981,0.27118768882556143,0.1052771939001817,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.5546881075724697,0.007405945859516622,0.0,0.0,0.0,0.0,0.5870192705261066,0,8035,100,49,0.0,0.0,0.0,0.0,0.0,0.4898020527859237,0.9727517106549365,24,0.0,0.0,0.0,,,,,,,rbf,0.05,scale,0.1
095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597,95,CIMIS44AirTemperature,noise,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_02,2,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.05989689996931702,0.2812300303932597,0.11008133557990826,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.09999999999999999, ""train_fraction"": 0.1}",,,,,,,0.5534287470366143,0.007445550217070198,0.0,0.0,0.0,0.0,0.6114740371329845,0,8033,102,49,0.0,0.0,0.0,0.0,0.0,0.49424510762271673,0.988880742913001,24,0.0,0.0,0.0,,,,,,,rbf,0.09999999999999999,scale,0.1
095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597,95,CIMIS44AirTemperature,noise,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Warmup 0.20,Warmup 0.20,ocsvm__tab_03,3,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.12430080003105104,0.3317884582022918,0.11042414665396319,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.538103182268605,0.006809152198347881,0.0,0.0,0.0,0.0,0.6630608981641815,0,8037,98,49,0.0,0.0,0.0,0.0,0.0,0.5274876812895246,0.9886363636363636,24,0.0,0.0,0.0,,,,,,,rbf,0.05,scale,0.2
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,10,CIMIS44AirTemperature,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,0.040827999997418374,0.3188929843054928,0.09846768730048043,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.9228604041493672,0.10138333288319103,0.14285714285714285,0.22448979591836735,0.1746031746031746,0.16326530612244897,0.614296046206934,11,8069,66,38,0.15,0.25986394557823134,0.19020746887966802,1.0,0.07482993197278912,0.6761919043810539,0.9992182356813695,24,0.15,0.25986394557823134,0.19020746887966802,,,,,,,rbf,0.05,scale,0.1
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,10,CIMIS44AirTemperature,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_02,2,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,0.06087950000073761,0.324838770775862,0.09792198206885284,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.09999999999999999, ""train_fraction"": 0.1}",,,,,,,0.926121696373694,0.092117678439688,0.10588235294117647,0.1836734693877551,0.13432835820895522,0.14285714285714285,0.6186047169824205,9,8059,76,40,0.13636363636363635,0.2489795918367347,0.1762156957149735,1.0,0.061224489795918366,0.6353961819331838,0.9991322042013285,24,0.13636363636363635,0.2489795918367347,0.1762156957149735,,,,,,,rbf,0.09999999999999999,scale,0.1
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,10,CIMIS44AirTemperature,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Warmup 0.20,Warmup 0.20,ocsvm__tab_03,3,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,0.07022080000024289,0.28891507792208126,0.09678297497921673,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.9320020571227876,0.10401840785609726,0.11702127659574468,0.22448979591836735,0.15384615384615385,0.14285714285714285,0.5792640028597315,11,8052,83,38,0.125,0.25986394557823134,0.16880247459125056,1.0,0.07482993197278912,0.6200760175537114,0.9991932990204879,24,0.125,0.25986394557823134,0.16880247459125056,,,,,,,rbf,0.05,scale,0.2
116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597,116,CIMIS44AirTemperature,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.04307870002230629,0.3430403470449031,0.09987210767109592,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.29351128281675304,0.003956503449071439,0.0,0.0,0.0,0.0,0.6426566700581908,0,8056,79,49,0.0,0.0,0.0,0.0,0.0,0.5617096341116349,0.9886363636363636,24,0.0,0.0,0.0,,,,,,,rbf,0.05,scale,0.1
116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597,116,CIMIS44AirTemperature,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_02,2,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.06353139999555424,0.3414167184748177,0.10183888306215806,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.09999999999999999, ""train_fraction"": 0.1}",,,,,,,0.33002521229758036,0.00421416498398559,0.0,0.0,0.0,0.0,0.6469333676612918,0,8043,92,49,0.0,0.0,0.0,0.0,0.0,0.5417397148200094,0.9886363636363636,24,0.0,0.0,0.0,,,,,,,rbf,0.09999999999999999,scale,0.1
116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597,116,CIMIS44AirTemperature,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Warmup 0.20,Warmup 0.20,ocsvm__tab_03,3,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.07042059995001182,0.30477065671774356,0.09831341109121906,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.3326267200180626,0.00425793280098159,0.0,0.0,0.0,0.0,0.5997108899914008,0,8046,89,49,0.0,0.0,0.0,0.0,0.0,0.5679889233033488,0.988880742913001,24,0.0,0.0,0.0,,,,,,,rbf,0.05,scale,0.2
118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054,118,CIMIS44AirTemperature,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,0.04527050000615418,0.34473828426340947,0.10030335650828014,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.8329290167203943,0.046695923023626684,0.04878048780487805,0.08163265306122448,0.061068702290076333,0.02040816326530612,0.6456483537882498,4,8057,78,45,0.09090909090909091,0.2326530612244898,0.13073394495412843,1.0,0.04081632653061224,0.6151972617600077,0.9978192890059249,24,0.09090909090909091,0.2326530612244898,0.13073394495412843,,,,,,,rbf,0.05,scale,0.1
118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054,118,CIMIS44AirTemperature,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_02,2,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,0.06491590000223368,0.34317457557266345,0.10243815321799461,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.09999999999999999, ""train_fraction"": 0.1}",,,,,,,0.8556476800923197,0.04897844172302074,0.05434782608695652,0.10204081632653061,0.07092198581560284,0.02040816326530612,0.6504890352266472,5,8048,87,44,0.08333333333333333,0.24081632653061225,0.12381951731374607,1.0,0.05102040816326531,0.6023404628330996,0.9978354978354977,24,0.08333333333333333,0.24081632653061225,0.12381951731374607,,,,,,,rbf,0.09999999999999999,scale,0.1
118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054,118,CIMIS44AirTemperature,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Warmup 0.20,Warmup 0.20,ocsvm__tab_03,3,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,0.07242460001725703,0.3066182726052558,0.0991804795937262,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.8728547596051327,0.05444861739154997,0.06593406593406594,0.12244897959183673,0.08571428571428572,0.02040816326530612,0.6041597113864343,6,8050,85,43,0.09523809523809523,0.2489795918367347,0.13777526821005084,1.0,0.061224489795918366,0.6270080725725887,0.9978492129989825,24,0.09523809523809523,0.2489795918367347,0.13777526821005084,,,,,,,rbf,0.05,scale,0.2
113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392,113,CIMIS44AirTemperature,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,0.04736289998982102,0.3438756238318976,0.09961971080070543,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.6260083109264238,0.0005672027137761497,0.0,0.0,0.0,0.0,0.642734756234014,0,8103,79,2,0.0,0.0,0.0,0.0,0.0,0.5547981860252175,0.9846041055718475,24,0.0,0.0,0.0,,,,,,,rbf,0.05,scale,0.1
113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392,113,CIMIS44AirTemperature,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_02,2,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,0.07430560002103448,0.3421761630404703,0.10159158805287112,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.09999999999999999, ""train_fraction"": 0.1}",,,,,,,0.5871425079442679,0.000560384786467622,0.0,0.0,0.0,0.0,0.6469509271990836,0,8090,92,2,0.0,0.0,0.0,0.0,0.0,0.5384040705087338,0.9931573802541545,24,0.0,0.0,0.0,,,,,,,rbf,0.09999999999999999,scale,0.1
