dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__subsequence_multiplier,param__kernel,param__nu,param__gamma,param__train_fraction
136_UCR_Anomaly_InternalBleeding17_1600_3198_3309,136,InternalBleeding,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,183,1,7500,112,1600,3198,3309,zscore,sigma,3.0,range,datasets\normalized\zscore,0.24240230000577867,0.02154795536933622,0.07978375155906212,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9983455313636012,0.8896957163741184,0.7734375,0.8839285714285714,0.825,0.7589285714285714,0.26089921004652256,99,7359,29,13,0.7734375,0.9071428571428573,0.8349714437508301,1.0,0.8839285714285714,0.995740625,0.9997988095238096,183,0.7734375,0.9071428571428573,0.8349714437508301,10.0,auto,30.0,minkowski,2.0,,,,,
136_UCR_Anomaly_InternalBleeding17_1600_3198_3309,136,InternalBleeding,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,183,1,7500,112,1600,3198,3309,zscore,sigma,3.0,range,datasets\normalized\zscore,2.193779800029006,0.03036629333641392,0.09897892255204117,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9988724475984221,0.9345876290179015,0.7291666666666666,0.9375,0.8203125,0.8214285714285714,0.3273030609925375,105,7349,39,7,0.7291666666666666,0.95,0.8250620347394539,1.0,0.9375,0.9945472222222222,0.9999416666666666,183,0.7291666666666666,0.95,0.8250620347394539,50.0,auto,30.0,manhattan,1.0,,,,,
135_UCR_Anomaly_InternalBleeding16_1200_4187_4199,135,InternalBleeding,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1287352000363171,0.08426047390927431,0.12717934039400114,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9962401380670611,0.18364638410449374,0.09090909090909091,1.0,0.16666666666666666,0.0,0.46579849509127774,13,7358,130,0,0.05652173913043478,1.0,0.10699588477366256,1.0,1.0,0.9822979313713882,1.0,183,0.05652173913043478,1.0,0.10699588477366256,20.0,auto,30.0,minkowski,2.0,,,,,
135_UCR_Anomaly_InternalBleeding16_1200_4187_4199,135,InternalBleeding,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,0.18806880002375692,0.08794125258920119,0.11936034796823845,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9962195923734386,0.18592650333158756,0.08843537414965986,1.0,0.1625,0.0,0.44602229649391656,13,7354,134,0,0.016149068322981366,1.0,0.031784841075794615,1.0,1.0,0.866486736008895,1.0,183,0.016149068322981366,1.0,0.031784841075794615,10.0,auto,30.0,minkowski,2.0,,,,,
135_UCR_Anomaly_InternalBleeding16_1200_4187_4199,135,InternalBleeding,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,2.3952070999657735,0.18910678705988784,0.11762828145301556,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.6013313609467456,0.0022637077373434443,0.0,0.0,0.0,0.0,0.5419916314189345,0,7345,143,13,0.0,0.0,0.0,0.0,0.0,0.5307665271670071,0.988401546460472,183,0.0,0.0,0.0,50.0,auto,30.0,manhattan,1.0,,,,,
134_UCR_Anomaly_InternalBleeding15_1700_5684_5854,134,InternalBleeding,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,173,1,7601,171,1700,5684,5854,zscore,sigma,3.0,range,datasets\normalized\zscore,0.16224009997677058,0.06556097110992273,0.10295159842358567,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.7476202844482223,0.1167983698767676,0.23841059602649006,0.21052631578947367,0.2236024844720497,0.23976608187134502,0.37441576638067975,36,7315,115,135,0.16666666666666666,0.368421052631579,0.22950819672131148,1.0,0.21052631578947367,0.9675243149428753,0.9929887649439787,173,0.16666666666666666,0.368421052631579,0.22950819672131148,20.0,auto,30.0,minkowski,2.0,,,,,
134_UCR_Anomaly_InternalBleeding15_1700_5684_5854,134,InternalBleeding,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,173,1,7601,171,1700,5684,5854,zscore,sigma,3.0,range,datasets\normalized\zscore,0.163554499973543,0.06075854108270225,0.08154669109744793,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.45286691380762356,0.01950196419385381,0.0,0.0,0.0,0.0,0.305398614375046,0,7316,114,171,0.0,0.0,0.0,0.0,0.0,0.8651724034464532,0.9765751043837724,173,0.0,0.0,0.0,10.0,auto,30.0,minkowski,2.0,,,,,
134_UCR_Anomaly_InternalBleeding15_1700_5684_5854,134,InternalBleeding,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,173,1,7601,171,1700,5684,5854,zscore,sigma,3.0,range,datasets\normalized\zscore,2.2739173999871127,0.03866826309365893,0.10432729679811405,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9839681077975334,0.8196111731615247,0.6827956989247311,0.7426900584795322,0.711484593837535,0.7426900584795322,0.3516501534880011,127,7371,59,44,0.19389312977099235,0.7941520467836258,0.31168741980373377,1.0,0.7426900584795322,0.9895910696526914,0.9985201239295229,173,0.19389312977099235,0.7941520467836258,0.31168741980373377,50.0,auto,30.0,manhattan,1.0,,,,,
142_UCR_Anomaly_InternalBleeding6_1500_3474_3629,142,InternalBleeding,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,154,1,7654,156,1500,3474,3629,zscore,sigma,3.0,range,datasets\normalized\zscore,0.18912880000425503,0.06117296117231852,0.07100656454801617,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.5230411870515899,0.031953318179389026,0.11864406779661017,0.08974358974358974,0.10218978102189781,0.08974358974358974,0.274192654816367,14,7394,104,142,0.07407407407407407,0.27179487179487183,0.11641954969796814,1.0,0.08974358974358974,0.9618079391300882,0.9842448727998768,154,0.07407407407407407,0.27179487179487183,0.11641954969796814,20.0,auto,30.0,minkowski,2.0,,,,,
142_UCR_Anomaly_InternalBleeding6_1500_3474_3629,142,InternalBleeding,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,154,1,7654,156,1500,3474,3629,zscore,sigma,3.0,range,datasets\normalized\zscore,0.14841130003333092,0.06996503839526212,0.0648604245019864,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.4158955208568439,0.01671555573875562,0.026785714285714284,0.019230769230769232,0.022388059701492536,0.019230769230769232,0.2645463119012213,3,7389,109,153,0.011320754716981133,0.2153846153846154,0.021510883482714474,1.0,0.019230769230769232,0.8622254003508903,0.9821640938540599,154,0.011320754716981133,0.2153846153846154,0.021510883482714474,10.0,auto,30.0,minkowski,2.0,,,,,
142_UCR_Anomaly_InternalBleeding6_1500_3474_3629,142,InternalBleeding,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,154,1,7654,156,1500,3474,3629,zscore,sigma,3.0,range,datasets\normalized\zscore,2.089739799965173,0.05239752055187994,0.08817174855198187,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.7842800815260137,0.2569787987555161,0.4056603773584906,0.27564102564102566,0.3282442748091603,0.30128205128205127,0.3169127662078256,43,7435,63,113,0.5,0.4205128205128206,0.456824512534819,1.0,0.27564102564102566,0.9669983878204021,0.9898791816579902,154,0.5,0.4205128205128206,0.456824512534819,50.0,auto,30.0,manhattan,1.0,,,,,
026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854,26,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,173,1,7601,171,1700,5684,5854,zscore,sigma,3.0,range,datasets\normalized\zscore,0.17055010003969073,0.12992937548842448,0.10328949088592203,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.7118108191069868,0.13363162809304138,0.27011494252873564,0.27485380116959063,0.27246376811594203,0.27485380116959063,0.43979784814619055,47,7303,127,124,0.29,0.27329434697855753,0.28139945323043913,1.0,0.09161793372319688,0.8829744120177774,0.9940858812821644,173,0.29,0.27329434697855753,0.28139945323043913,20.0,auto,30.0,minkowski,2.0,,,,,
026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854,26,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,173,1,7601,171,1700,5684,5854,zscore,sigma,3.0,range,datasets\normalized\zscore,0.21480960003100336,0.21886649724506183,0.14756960886499107,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.318142035213651,0.01586700565821279,0.0,0.0,0.0,0.0,0.661575323840035,0,7279,151,171,0.0,0.0,0.0,0.0,0.0,0.588916062804563,0.9772506079917154,173,0.0,0.0,0.0,10.0,auto,30.0,minkowski,2.0,,,,,
026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854,26,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,173,1,7601,171,1700,5684,5854,zscore,sigma,3.0,range,datasets\normalized\zscore,2.2816676999791525,0.07166211597827722,0.10169158613315153,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9838366665879593,0.7522859286096669,0.795774647887324,0.6608187134502924,0.7220447284345048,0.7134502923976608,0.3767368743777318,113,7401,29,58,0.5,0.7286549707602339,0.5930509281294621,1.0,0.6608187134502924,0.9927455801775527,0.998215454876282,173,0.5,0.7286549707602339,0.5930509281294621,50.0,auto,30.0,manhattan,1.0,,,,,
099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629,99,InternalBleeding,noise,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,154,1,7654,156,1500,3474,3629,zscore,sigma,3.0,range,datasets\normalized\zscore,0.16941929998574778,0.06230412525833066,0.06791975473539982,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.5454121098959722,0.03720717998292367,0.15151515151515152,0.09615384615384616,0.11764705882352941,0.09615384615384616,0.2660633894645301,15,7414,84,141,0.11363636363636363,0.27692307692307694,0.1611459265890779,1.0,0.09615384615384616,0.9608575960810087,0.9844387549998995,154,0.11363636363636363,0.27692307692307694,0.1611459265890779,20.0,auto,30.0,minkowski,2.0,,,,,
099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629,99,InternalBleeding,noise,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,154,1,7654,156,1500,3474,3629,zscore,sigma,3.0,range,datasets\normalized\zscore,0.16320939996512607,0.06085801144011024,0.060266653020630424,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.41833377789632786,0.016635927554318506,0.03773584905660377,0.02564102564102564,0.030534351145038167,0.02564102564102564,0.24165797050200152,4,7396,102,152,0.125,0.22051282051282053,0.15955473098330242,1.0,0.02564102564102564,0.8761703092722514,0.9823123320804271,154,0.125,0.22051282051282053,0.15955473098330242,10.0,auto,30.0,minkowski,2.0,,,,,
099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629,99,InternalBleeding,noise,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,154,1,7654,156,1500,3474,3629,zscore,sigma,3.0,range,datasets\normalized\zscore,2.078784400015138,0.0456862921029355,0.08110194516722712,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.8159560498184131,0.2926866675028315,0.36936936936936937,0.26282051282051283,0.30711610486891383,0.30128205128205127,0.28899212760461684,41,7428,70,115,0.3333333333333333,0.4102564102564103,0.36781609195402304,1.0,0.26282051282051283,0.9675303733312617,0.9946395549838195,154,0.3333333333333333,0.4102564102564103,0.36781609195402304,50.0,auto,30.0,manhattan,1.0,,,,,
034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629,34,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,154,1,7654,156,1500,3474,3629,zscore,sigma,3.0,range,datasets\normalized\zscore,0.15884560003178194,0.10875474441377095,0.09339249420678215,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.44350373774886986,0.022140097156061994,0.043859649122807015,0.0641025641025641,0.052083333333333336,0.05128205128205128,0.38893222703411745,10,7280,218,146,0.125,0.2512820512820513,0.16695059625212946,1.0,0.0641025641025641,0.6081546628525849,0.9846016495480828,154,0.125,0.2512820512820513,0.16695059625212946,20.0,auto,30.0,minkowski,2.0,,,,,
034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629,34,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,154,1,7654,156,1500,3474,3629,zscore,sigma,3.0,range,datasets\normalized\zscore,0.15074240003013983,0.15227237328199644,0.11518424378382892,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.3358870057656401,0.014320279489085892,0.0,0.0,0.0,0.0,0.49782510463348323,0,7297,201,156,0.0,0.0,0.0,0.0,0.0,0.4838825210243531,0.9568852887379148,154,0.0,0.0,0.0,10.0,auto,30.0,minkowski,2.0,,,,,
034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629,34,InternalBleeding,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,154,1,7654,156,1500,3474,3629,zscore,sigma,3.0,range,datasets\normalized\zscore,2.006606299954001,0.08268167590860898,0.1020702180864867,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9340131727435008,0.35850852223994917,0.2727272727272727,0.38461538461538464,0.3191489361702128,0.24358974358974358,0.38889233016806907,60,7338,160,96,0.4416666666666667,0.3025641025641026,0.359115704852139,1.0,0.1282051282051282,0.7250682946528256,0.9980327028602439,154,0.4416666666666667,0.3025641025641026,0.359115704852139,50.0,auto,30.0,manhattan,1.0,,,,,
114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727,114,CIMIS44AirTemperature,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1070604000124149,0.07021581426688946,0.06672750145430428,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9576810883686726,0.04689995961658483,0.05454545454545454,0.36,0.09473684210526316,0.0,0.2703983186298023,9,8003,156,16,0.05590062111801242,0.344,0.09617296222664014,1.0,0.18,0.5934698895109453,0.9993743890518084,24,0.05590062111801242,0.344,0.09617296222664014,20.0,auto,30.0,minkowski,2.0,,,,,
114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727,114,CIMIS44AirTemperature,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,0.10657740000169724,0.09233857650255392,0.08448859135588524,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.5565289863953915,0.006115854411802983,0.005952380952380952,0.04,0.010362694300518135,0.0,0.34580435057020964,1,7992,167,24,0.02702702702702703,0.232,0.048414023372287146,1.0,0.04,0.5520338756225853,0.9987023460410558,24,0.02702702702702703,0.232,0.048414023372287146,10.0,auto,30.0,minkowski,2.0,,,,,
114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727,114,CIMIS44AirTemperature,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,0.34551319997990504,0.05473596331432265,0.06373992961398708,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9970143399926461,0.3182068946252364,0.19083969465648856,1.0,0.32051282051282054,0.2,0.2459557521562839,25,8053,106,0,0.044802867383512544,1.0,0.08576329331046312,1.0,1.0,0.6400563751277861,1.0,24,0.044802867383512544,1.0,0.08576329331046312,50.0,auto,30.0,manhattan,1.0,,,,,
115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544,115,CIMIS44AirTemperature,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.11701839999295771,0.06626840616729922,0.06738398617086068,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9775805858561097,0.19789809470844558,0.07692307692307693,0.48,0.13259668508287292,0.16,0.2684203646798813,12,8015,144,13,0.026785714285714284,0.392,0.05014497697424527,1.0,0.24,0.6397442163571195,0.9995869990224829,24,0.026785714285714284,0.392,0.05014497697424527,20.0,auto,30.0,minkowski,2.0,,,,,
115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544,115,CIMIS44AirTemperature,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0931601999909617,0.09298198583444434,0.0889695799671122,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9680107856354945,0.0773541748339349,0.04242424242424243,0.28,0.07368421052631578,0.12,0.35989072573578096,7,8001,158,18,0.012831603229527104,0.31200000000000006,0.024649450163157914,1.0,0.14,0.6122626558843567,0.9992082111436951,24,0.012831603229527104,0.31200000000000006,0.024649450163157914,10.0,auto,30.0,minkowski,2.0,,,,,
115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544,115,CIMIS44AirTemperature,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.3512019999907352,0.048379837103926716,0.05942584934842225,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9912048045103565,0.25323583929126875,0.1559633027522936,0.68,0.2537313432835821,0.2,0.22665738514919345,17,8067,92,8,0.12222222222222222,0.38133333333333336,0.18511326860841426,1.0,0.22666666666666668,0.6045057709381474,0.9999022482893452,24,0.12222222222222222,0.38133333333333336,0.18511326860841426,50.0,auto,30.0,manhattan,1.0,,,,,
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544,7,CIMIS44AirTemperature,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0953144000377506,0.06052778714888429,0.06364182722203164,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9742174286064469,0.2043824800756407,0.07586206896551724,0.44,0.12941176470588237,0.16,0.2514532688149792,11,8025,134,14,0.03888888888888889,0.376,0.07048741296197109,1.0,0.22,0.5987498735969259,0.9995210166177908,24,0.03888888888888889,0.376,0.07048741296197109,20.0,auto,30.0,minkowski,2.0,,,,,
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544,7,CIMIS44AirTemperature,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.10074480000184849,0.07598636732781566,0.07181068835166524,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.971163132736855,0.15426194005145663,0.07096774193548387,0.44,0.12222222222222222,0.16,0.2914184323828114,11,8015,144,14,0.03061740890688259,0.376,0.05662396885532362,1.0,0.22,0.5876998391826695,0.9995210166177908,24,0.03061740890688259,0.376,0.05662396885532362,10.0,auto,30.0,minkowski,2.0,,,,,
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544,7,CIMIS44AirTemperature,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.3651022000121884,0.04955901863782501,0.05798937778462549,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.982188993749234,0.20073129797564931,0.10144927536231885,0.56,0.17177914110429449,0.2,0.22352715199170148,14,8035,124,11,0.11111111111111112,0.3493333333333334,0.1685971685971686,1.0,0.18666666666666668,0.5704290450082876,0.9998411534701858,24,0.11111111111111112,0.3493333333333334,0.1685971685971686,50.0,auto,30.0,manhattan,1.0,,,,,
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392,5,CIMIS44AirTemperature,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,0.10953479999443516,0.07365282624001555,0.0777301503509413,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9984111464189686,0.10263157894736842,0.011560693641618497,1.0,0.022857142857142857,0.0,0.30684327729283944,2,8011,171,0,0.0025974025974025974,1.0,0.0051813471502590676,1.0,1.0,0.573345566423135,1.0,24,0.0025974025974025974,1.0,0.0051813471502590676,20.0,auto,30.0,minkowski,2.0,,,,,
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392,5,CIMIS44AirTemperature,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,0.12402260000817478,0.09147307817476816,0.08689037116635558,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9996944512344171,0.6428571428571428,0.011363636363636364,1.0,0.02247191011235955,0.5,0.3521441916738349,2,8008,174,0,0.0023809523809523807,1.0,0.004750593824228028,1.0,1.0,0.5585819475917533,1.0,24,0.0023809523809523807,1.0,0.004750593824228028,10.0,auto,30.0,minkowski,2.0,,,,,
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392,5,CIMIS44AirTemperature,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,0.361546800006181,0.05886442443927875,0.06529418837003964,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9455512099731117,0.0034812409812409813,0.0,0.0,0.0,0.0,0.2547469895493977,0,8017,165,2,0.0,0.0,0.0,0.0,0.0,0.5258749518646879,0.9997556207233627,24,0.0,0.0,0.0,50.0,auto,30.0,manhattan,1.0,,,,,
