dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,window_size,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,prepared_dataset_dir,runtime_seconds,score_mean,score_std,error,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window
144_UCR_Anomaly_InternalBleeding9_4200_6599_6681,144,InternalBleeding,raw,pca,PCA,Density-based,Encoding,PCA | Baseline,Baseline,pca__tab_01,1,175,7501,83,4200,6599,6681,zscore,datasets\normalized\zscore,0.12609689999953844,0.4604507594705345,0.2290566382171418,,0.4204880996079221,0.008913650498924338,0.0,0.0,0.0,0.0,1.14762067412196,0,7418,0,83,0.0,0.0,0.0,0.0,0.0,,0.0,175
133_UCR_Anomaly_InternalBleeding14_2800_5607_5634,133,InternalBleeding,raw,pca,PCA,Density-based,Encoding,PCA | Baseline,Baseline,pca__tab_01,1,154,7501,28,2800,5607,5634,zscore,datasets\normalized\zscore,0.09327579999808222,0.4604159695000482,0.17934103368352358,,0.9947573168167306,0.25213135268213016,0.0,0.0,0.0,0.17857142857142858,0.998439070550619,0,7469,4,28,0.0,0.0,0.0,0.0,0.0,0.9834688708172243,0.9840021330489268,154
132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,132,InternalBleeding,raw,pca,PCA,Density-based,Encoding,PCA | Baseline,Baseline,pca__tab_01,1,154,7501,31,3200,4526,4556,zscore,datasets\normalized\zscore,0.09802040000795387,0.5297595550645547,0.20480377320282708,,0.40257373580342876,0.0032882219902927866,0.0,0.0,0.0,0.0,1.1441708746730361,0,7470,0,31,0.0,0.0,0.0,0.0,0.0,,0.0,154
024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556,24,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Baseline,Baseline,pca__tab_01,1,154,7501,31,3200,4526,4556,zscore,datasets\normalized\zscore,0.09381349998875521,0.5455194512902256,0.16733573629386808,,0.28746383382994345,0.0028068406132283176,0.0,0.0,0.0,0.0,1.04752666017183,0,7470,0,31,0.0,0.0,0.0,0.0,0.0,,0.0,154
036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681,36,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Baseline,Baseline,pca__tab_01,1,175,7501,83,4200,6599,6681,zscore,datasets\normalized\zscore,0.12575020000804216,0.5274892293575735,0.2396368302530639,,0.22904722150938614,0.006855032432082372,0.0,0.0,0.0,0.0,1.2463997201167651,0,7418,0,83,0.0,0.0,0.0,0.0,0.0,,0.0,175
025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634,25,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Baseline,Baseline,pca__tab_01,1,154,7501,28,2800,5607,5634,zscore,datasets\normalized\zscore,0.09801290000905283,0.4669276385469324,0.17592598355332134,,0.8909168243772821,0.016580260342248812,0.0,0.0,0.0,0.0,0.9947055892068966,0,7454,19,28,0.0,0.0,0.0,0.0,0.0,0.9057459005465938,0.9082788961471804,154
027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199,27,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Baseline,Baseline,pca__tab_01,1,183,7501,13,1200,4187,4199,zscore,datasets\normalized\zscore,0.1363277000200469,0.5587368643044536,0.17222013068413988,,0.9202313445101905,0.010813438511465715,0.0,0.0,0.0,0.0,1.0753972563568732,0,7488,0,13,0.0,0.0,0.0,0.0,0.0,,0.0,183
028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309,28,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Baseline,Baseline,pca__tab_01,1,183,7500,112,1600,3198,3309,zscore,datasets\normalized\zscore,0.13756900001317263,0.5122523667151375,0.19373997993850925,,0.2467394036661768,0.009335307568092923,0.0,0.0,0.0,0.0,1.0934723065306655,0,7388,0,112,0.0,0.0,0.0,0.0,0.0,,0.0,183
031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919,31,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Baseline,Baseline,pca__tab_01,1,183,7500,161,2700,5759,5919,zscore,datasets\normalized\zscore,0.1321884999924805,0.4467100162691859,0.19854932693760421,,0.6091450508175924,0.027181325056798204,0.0,0.0,0.0,0.055900621118012424,1.0423579970819987,0,7339,0,161,0.0,0.0,0.0,0.0,0.0,,0.0,183
030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197,30,InternalBleeding,distorted,pca,PCA,Density-based,Encoding,PCA | Baseline,Baseline,pca__tab_01,1,183,7500,11,3000,4187,4197,zscore,datasets\normalized\zscore,0.13268859998788685,0.5320263145987505,0.22411336976231655,,0.972043846125833,0.02623117345153008,0.0,0.0,0.0,0.0,1.2043664238857001,0,7489,0,11,0.0,0.0,0.0,0.0,0.0,,0.0,183
