dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,window_size,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,prepared_dataset_dir,runtime_seconds,score_mean,score_std,error,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window
053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995,53,WalkingAceleration,distorted,hbos,HBOS,Density-based,Distribution,HBOS | Baseline,Baseline,hbos__tab_01,1,115,6684,232,1500,2764,2995,zscore,datasets\normalized\zscore,0.29255189999821596,0.5383351362107721,0.17492254133324658,,0.09872239562177994,0.018354014482379187,0.0,0.0,0.0,0.0,1.063102760210512,0,6452,0,232,0.0,0.0,0.0,0.0,0.0,,0.0,115
054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979,54,WalkingAceleration,distorted,hbos,HBOS,Density-based,Distribution,HBOS | Baseline,Baseline,hbos__tab_01,1,115,6684,60,2700,5920,5979,zscore,datasets\normalized\zscore,0.28804349998245016,0.2751936078953014,0.11480605336284809,,0.999861614331723,0.982325356823194,0.5172413793103449,1.0,0.6818181818181818,0.95,0.6196117679838458,60,6568,56,0,0.5172413793103449,1.0,0.6818181818181819,1.0,1.0,0.9934790235044059,1.0,115
161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995,161,WalkingAceleration,raw,hbos,HBOS,Density-based,Distribution,HBOS | Baseline,Baseline,hbos__tab_01,1,115,6684,232,1500,2764,2995,zscore,datasets\normalized\zscore,0.2852506000199355,0.5587993481549202,0.17899190100938872,,0.0594075346858499,0.018008370489457318,0.0,0.0,0.0,0.0,1.0957750511830864,0,6452,0,232,0.0,0.0,0.0,0.0,0.0,,0.0,115
162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979,162,WalkingAceleration,raw,hbos,HBOS,Density-based,Distribution,HBOS | Baseline,Baseline,hbos__tab_01,1,115,6684,60,2700,5920,5979,zscore,datasets\normalized\zscore,0.3230258999974467,0.26900779964410765,0.11808323167717279,,0.9999924516908214,0.9991665123028004,0.5309734513274337,1.0,0.6936416184971098,0.9833333333333333,0.6232574946756261,60,6571,53,0,0.5309734513274337,1.0,0.6936416184971099,1.0,1.0,0.9938182848487739,1.0,115
032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033,32,InternalBleeding,distorted,hbos,HBOS,Density-based,Distribution,HBOS | Baseline,Baseline,hbos__tab_01,1,178,7321,359,1000,4675,5033,zscore,datasets\normalized\zscore,0.47240460000466555,0.4124184897900698,0.16830444179595147,,0.8719707220814306,0.3553522004360817,1.0,0.0807799442896936,0.14948453608247422,0.3732590529247911,0.9173318151779243,29,6962,0,330,1.0,0.2646239554317549,0.4185022026431718,1.0,0.0807799442896936,1.0,0.9792796621616222,178
140_UCR_Anomaly_InternalBleeding4_1000_4675_5033,140,InternalBleeding,raw,hbos,HBOS,Density-based,Distribution,HBOS | Baseline,Baseline,hbos__tab_01,1,178,7321,359,1000,4675,5033,zscore,datasets\normalized\zscore,0.4773797999951057,0.3591002569036024,0.15399800733237703,,0.7945344364432785,0.38345940276808627,1.0,0.11977715877437325,0.21393034825870647,0.3203342618384401,0.8210942789007336,43,6962,0,316,1.0,0.2958217270194986,0.45657781599312125,1.0,0.11977715877437325,1.0,0.9809271531242022,178
141_UCR_Anomaly_InternalBleeding5_4000_6200_6370,141,InternalBleeding,raw,hbos,HBOS,Density-based,Distribution,HBOS | Baseline,Baseline,hbos__tab_01,1,173,7415,171,4000,6200,6370,zscore,datasets\normalized\zscore,0.4639681999979075,0.5603657087456969,0.16351418037711954,,0.3665844853252218,0.018042923938895214,0.0,0.0,0.0,0.0,1.0509082498770557,0,7244,0,171,0.0,0.0,0.0,0.0,0.0,,0.0,173
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370,33,InternalBleeding,distorted,hbos,HBOS,Density-based,Distribution,HBOS | Baseline,Baseline,hbos__tab_01,1,173,7415,171,4000,6200,6370,zscore,datasets\normalized\zscore,0.4869903000071645,0.46205755917619945,0.18750560762459012,,0.30929246547253464,0.015264221259678759,0.0,0.0,0.0,0.0,1.02457438204997,0,7244,0,171,0.0,0.0,0.0,0.0,0.0,,0.0,173
143_UCR_Anomaly_InternalBleeding8_2500_5865_5974,143,InternalBleeding,raw,hbos,HBOS,Density-based,Distribution,HBOS | Baseline,Baseline,hbos__tab_01,1,165,7501,110,2500,5865,5974,zscore,datasets\normalized\zscore,0.47975090000545606,0.32445808265257564,0.21977835683452268,,0.43124561813507833,0.012038529597104811,0.0,0.0,0.0,0.0,0.9837931531561437,0,7359,32,110,0.0,0.0,0.0,0.0,0.0,0.14144780695907222,0.14358085588588199,165
035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974,35,InternalBleeding,distorted,hbos,HBOS,Density-based,Distribution,HBOS | Baseline,Baseline,hbos__tab_01,1,165,7501,110,2500,5865,5974,zscore,datasets\normalized\zscore,0.4635975999990478,0.4338828384157655,0.19513684371011072,,0.3265199690040713,0.010390011619902832,0.0,0.0,0.0,0.0,1.0192933695460977,0,7391,0,110,0.0,0.0,0.0,0.0,0.0,,0.0,165
