dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,window_size,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,prepared_dataset_dir,runtime_seconds,score_mean,score_std,error,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window
133_UCR_Anomaly_InternalBleeding14_2800_5607_5634,133,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,154,7501,28,2800,5607,5634,zscore,datasets\normalized\zscore,8.055993999994826,0.13235760025811985,0.15047792339090268,,0.9996750205501711,0.9210355259352418,0.17721518987341772,1.0,0.3010752688172043,0.7857142857142857,0.583791370430828,28,7343,130,0,0.17721518987341772,1.0,0.3010752688172043,1.0,1.0,0.989630074639837,1.0,154
132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,132,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,154,7501,31,3200,4526,4556,zscore,datasets\normalized\zscore,3.8641498000069987,0.12841569107184525,0.1543386781527528,,0.9989247311827957,0.7801145698900003,0.19745222929936307,1.0,0.32978723404255317,0.6451612903225806,0.5914317255301037,31,7344,126,0,0.19745222929936307,1.0,0.3297872340425532,1.0,1.0,0.9894519371939368,1.0,154
024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556,24,InternalBleeding,distorted,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,154,7501,31,3200,4526,4556,zscore,datasets\normalized\zscore,2.905804399983026,0.2667126713456602,0.20410394565097636,,0.9978926458522261,0.5536986323192833,0.4025974025974026,1.0,0.5740740740740741,0.4838709677419355,0.8790245082985895,31,7424,46,0,0.4025974025974026,1.0,0.5740740740740741,1.0,1.0,0.9946985423588545,1.0,154
036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681,36,InternalBleeding,distorted,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,175,7501,83,4200,6599,6681,zscore,datasets\normalized\zscore,2.7728503000107594,0.3711631475621447,0.2082844229773857,,0.23932180596205258,0.006963473067242994,0.0,0.0,0.0,0.0,0.996016416494302,0,7409,9,83,0.0,0.0,0.0,0.0,0.0,0.7053059592054393,0.7059058792161045,175
025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634,25,InternalBleeding,distorted,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,154,7501,28,2800,5607,5634,zscore,datasets\normalized\zscore,3.5500355999975,0.1983111628267445,0.13598271251190744,,0.9994934143870314,0.8810089853821629,0.18666666666666668,1.0,0.3146067415730337,0.75,0.6062593003624669,28,7351,122,0,0.18666666666666668,1.0,0.3146067415730337,1.0,1.0,0.9900937652757409,1.0,154
027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199,27,InternalBleeding,distorted,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,183,7501,13,1200,4187,4199,zscore,datasets\normalized\zscore,4.291256700002123,0.41456915132306493,0.2110875719197258,,0.9733933267587114,0.031103402957707527,0.0,0.0,0.0,0.0,1.0478318670822424,0,7488,0,13,0.0,0.0,0.0,0.0,0.0,,0.0,183
028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309,28,InternalBleeding,distorted,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,183,7500,112,1600,3198,3309,zscore,datasets\normalized\zscore,3.127764800010482,0.21031136726522812,0.1826948104655993,,0.9995117565163586,0.9766075905337571,0.42424242424242425,1.0,0.5957446808510638,0.9107142857142857,0.7583957986620261,112,7236,152,0,0.37333333333333335,1.0,0.5436893203883496,1.0,1.0,0.7373494949494949,1.0,183
031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919,31,InternalBleeding,distorted,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,183,7500,161,2700,5759,5919,zscore,datasets\normalized\zscore,3.005055799992988,0.1921188041183301,0.15472815303056678,,0.9994414254146358,0.9767172726018382,0.850828729281768,0.9565217391304348,0.9005847953216374,0.8944099378881988,0.6563032632100305,154,7312,27,7,0.850828729281768,0.9652173913043478,0.9044205179757149,1.0,0.9565217391304348,0.9962607734806629,0.9999594202898552,183
030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197,30,InternalBleeding,distorted,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,183,7500,11,3000,4187,4197,zscore,datasets\normalized\zscore,3.0767157999798656,0.3045728294024135,0.16909671453874858,,0.9995872734556137,0.8293732782369146,0.10679611650485436,1.0,0.19298245614035087,0.7272727272727273,0.8118629730186593,11,7397,92,0,0.10679611650485436,1.0,0.19298245614035087,1.0,1.0,0.9920699029126213,1.0,183
139_UCR_Anomaly_InternalBleeding20_2700_5759_5919,139,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,183,7500,161,2700,5759,5919,zscore,datasets\normalized\zscore,2.4945418999996036,0.15771471144181118,0.15087417988279223,,0.9993170156206229,0.9711253449957673,0.8201058201058201,0.9627329192546584,0.8857142857142857,0.8757763975155279,0.6103372510901879,155,7305,34,6,0.8201058201058201,0.9701863354037268,0.8888554393796992,1.0,0.9627329192546584,0.9953227513227513,0.9999701863354038,183
029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587,29,InternalBleeding,distorted,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,183,7500,103,2300,4485,4587,zscore,datasets\normalized\zscore,3.550153099989984,0.293503846095293,0.2089226272190808,,0.8315205193393806,0.0379849742352371,0.0,0.0,0.0,0.0,0.9202717277525355,0,7312,85,103,0.0,0.0,0.0,0.0,0.0,0.7786666666666667,0.79,183
138_UCR_Anomaly_InternalBleeding19_3000_4187_4197,138,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,183,7500,11,3000,4187,4197,zscore,datasets\normalized\zscore,2.9503468000038993,0.14464453335358055,0.14519723919059066,,0.9999150268879204,0.9515151515151515,0.05641025641025641,1.0,0.10679611650485436,0.8181818181818182,0.5802362509253526,11,7305,184,0,0.05641025641025641,1.0,0.10679611650485436,1.0,1.0,0.986646153846154,1.0,183
137_UCR_Anomaly_InternalBleeding18_2300_4485_4587,137,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,183,7500,103,2300,4485,4587,zscore,datasets\normalized\zscore,2.5452549000037834,0.17402052727630435,0.14114513079575813,,0.9999960624288776,0.9997208120688184,0.4951923076923077,1.0,0.662379421221865,0.9902912621359223,0.5974559196635788,103,7292,105,0,0.4951923076923077,1.0,0.662379421221865,1.0,1.0,0.9895179487179487,1.0,183
098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199,98,InternalBleeding,noise,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,183,7501,13,1200,4187,4199,zscore,datasets\normalized\zscore,3.990608499996597,0.5070903211923504,0.2377380113861439,,0.9771840072320842,0.037100719929614306,0.0,0.0,0.0,0.0,1.2203043553507822,0,7488,0,13,0.0,0.0,0.0,0.0,0.0,,0.0,183
136_UCR_Anomaly_InternalBleeding17_1600_3198_3309,136,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,183,7500,112,1600,3198,3309,zscore,datasets\normalized\zscore,4.356388100015465,0.0991941930691663,0.15180006504928095,,0.9999927488591538,0.999528615352009,0.5114155251141552,1.0,0.676737160120846,0.9821428571428571,0.5545943882170092,112,7281,107,0,0.5114155251141552,1.0,0.676737160120846,1.0,1.0,0.9892158295281582,1.0,183
135_UCR_Anomaly_InternalBleeding16_1200_4187_4199,135,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,183,7501,13,1200,4187,4199,zscore,datasets\normalized\zscore,9.07170080000651,0.21924082136810003,0.20200614932032956,,0.9964147764628534,0.2661268027642786,0.0962962962962963,1.0,0.17567567567567569,0.3076923076923077,0.8252592693290888,13,7366,122,0,0.0962962962962963,1.0,0.17567567567567569,1.0,1.0,0.9872609577982195,1.0,183
134_UCR_Anomaly_InternalBleeding15_1700_5684_5854,134,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,173,7601,171,1700,5684,5854,zscore,datasets\normalized\zscore,6.062135899992427,0.20059481530523457,0.17041881652416804,,0.9965384524568488,0.8530199982195636,0.688034188034188,0.9415204678362573,0.7950617283950617,0.7309941520467836,0.7118512648777388,161,7357,73,10,0.688034188034188,0.9532163742690059,0.7992021074109603,1.0,0.9415204678362573,0.9899855731983084,0.9999230633703937,173
142_UCR_Anomaly_InternalBleeding6_1500_3474_3629,142,InternalBleeding,raw,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,154,7654,156,1500,3474,3629,zscore,datasets\normalized\zscore,1.5910636000044178,0.1332948190107743,0.15872906873343975,,0.9975181415898942,0.9206634885757855,0.5416666666666666,1.0,0.7027027027027027,0.8076923076923077,0.6094820252110936,156,7366,132,0,0.5416666666666666,1.0,0.7027027027027027,1.0,1.0,0.9835479995935315,1.0,154
026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854,26,InternalBleeding,distorted,sand,SAND,Distance-based,Clustering,SAND | Baseline,Baseline,sand__tab_01,1,173,7601,171,1700,5684,5854,zscore,datasets\normalized\zscore,4.684680900012609,0.2620058695938757,0.16721847159395087,,0.9954617364406979,0.8065410431034646,0.6747572815533981,0.8128654970760234,0.7374005305039788,0.7017543859649122,0.7636612843757284,139,7363,67,32,0.6747572815533981,0.8502923976608188,0.7524226844423265,1.0,0.8128654970760234,0.9898161074871344,0.9992121689128316,173
