dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,window_size,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,prepared_dataset_dir,runtime_seconds,score_mean,score_std,error,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window
144_UCR_Anomaly_InternalBleeding9_4200_6599_6681,144,InternalBleeding,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,175,7501,83,4200,6599,6681,zscore,datasets\normalized\zscore,0.08740429999306798,0.6842085322056486,0.12403931999004687,,0.46103583923182617,0.01059497368227449,0.0,0.0,0.0,0.0,1.0563264921757893,0,7418,0,83,0.0,0.0,0.0,0.0,0.0,,0.0,175
133_UCR_Anomaly_InternalBleeding14_2800_5607_5634,133,InternalBleeding,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,154,7501,28,2800,5607,5634,zscore,datasets\normalized\zscore,0.10144790000049397,0.39758070501275594,0.10388519696147382,,0.9948290034600753,0.5604740509253593,0.18666666666666668,1.0,0.3146067415730337,0.42857142857142855,0.7092362958971774,28,7351,122,0,0.09722222222222222,1.0,0.17721518987341772,1.0,1.0,0.9902626316491135,1.0,154
132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,132,InternalBleeding,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,154,7501,31,3200,4526,4556,zscore,datasets\normalized\zscore,0.10456589999375865,0.4932400650297058,0.10872672317650438,,0.995893250421039,0.31309060153503443,0.27927927927927926,1.0,0.43661971830985913,0.22580645161290322,0.819420234559219,31,7390,80,0,0.27927927927927926,1.0,0.43661971830985913,1.0,1.0,0.9927721348865197,1.0,154
024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556,24,InternalBleeding,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,154,7501,31,3200,4526,4556,zscore,datasets\normalized\zscore,0.10038359998725355,0.6154317090942767,0.13353502488013955,,0.8839746081098588,0.01670976620261935,0.0,0.0,0.0,0.0,1.0160367837346955,0,7470,0,31,0.0,0.0,0.0,0.0,0.0,,0.0,154
036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681,36,InternalBleeding,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,175,7501,83,4200,6599,6681,zscore,datasets\normalized\zscore,0.10413779999362305,0.5660474374474276,0.13891663080463917,,0.273423161505553,0.007256778664594243,0.0,0.0,0.0,0.0,0.9827973298613452,0,7417,1,83,0.0,0.0,0.0,0.0,0.0,0.18950806559125455,0.18957472337021747,175
025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634,25,InternalBleeding,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,154,7501,28,2800,5607,5634,zscore,datasets\normalized\zscore,0.08505549997789785,0.4197536622198104,0.14829573363233745,,0.9631865190877635,0.04935193323974149,0.0,0.0,0.0,0.0,0.8646408631168228,0,7430,43,28,0.0,0.0,0.0,0.0,0.0,0.7332913751034746,0.9893347553659513,154
027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199,27,InternalBleeding,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,183,7501,13,1200,4187,4199,zscore,datasets\normalized\zscore,0.08675320001202635,0.5338364929810134,0.1275946177112716,,0.5075916337935569,0.0018127181126807823,0.0,0.0,0.0,0.0,0.9166203461148283,0,7436,52,13,0.0,0.0,0.0,0.0,0.0,0.5409432588475384,0.9806692441007866,183
028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309,28,InternalBleeding,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,183,7500,112,1600,3198,3309,zscore,datasets\normalized\zscore,0.121692200016696,0.4696492770486811,0.1390408715496538,,0.11293651867893882,0.008236294155357921,0.0,0.0,0.0,0.0,0.8867718916976426,0,7322,66,112,0.0,0.0,0.0,0.0,0.0,0.12316363636363628,0.13089999999999996,183
031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919,31,InternalBleeding,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,183,7500,161,2700,5759,5919,zscore,datasets\normalized\zscore,0.09002280002459884,0.23120529708021148,0.07646619529810182,,0.9469252584888527,0.35797921060130394,0.569620253164557,0.2795031055900621,0.375,0.34782608695652173,0.460603882974517,45,7305,34,116,0.569620253164557,0.4236024844720497,0.48587803179026023,1.0,0.2795031055900621,0.9888101265822785,0.9888563146997931,183
030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197,30,InternalBleeding,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,183,7500,11,3000,4187,4197,zscore,datasets\normalized\zscore,0.09793389998958446,0.5114013151667364,0.11633661390935171,,0.9097221379235,0.008343831448263051,0.0,0.0,0.0,0.0,0.8604111568947915,0,7468,21,11,0.0,0.0,0.0,0.0,0.0,0.7149333333333333,0.7177333333333333,183
139_UCR_Anomaly_InternalBleeding20_2700_5759_5919,139,InternalBleeding,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,183,7500,161,2700,5759,5919,zscore,datasets\normalized\zscore,0.089172799984226,0.20970996052602756,0.07972787405882063,,0.9958927841473147,0.6646678457372314,0.6666666666666666,0.40993788819875776,0.5076923076923077,0.7888198757763976,0.44889358270248947,66,7306,33,95,0.8035714285714286,0.36397515527950314,0.501016472555241,1.0,0.20496894409937888,0.9913777777777778,0.9969254658385093,183
029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587,29,InternalBleeding,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,183,7500,103,2300,4485,4587,zscore,datasets\normalized\zscore,0.11553209999692626,0.6447549095217497,0.11606275636137907,,0.301448632415923,0.009465220484995356,0.0,0.0,0.0,0.0,0.992943178605887,0,7396,1,103,0.0,0.0,0.0,0.0,0.0,0.12953333333333328,0.12959999999999997,183
138_UCR_Anomaly_InternalBleeding19_3000_4187_4197,138,InternalBleeding,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,183,7500,11,3000,4187,4197,zscore,datasets\normalized\zscore,0.0896175000234507,0.6615444779192683,0.09413139182441943,,0.9920125274645237,0.08619638636005444,0.0,0.0,0.0,0.0,0.9439386533925267,0,7475,14,11,0.0,0.0,0.0,0.0,0.0,0.9899619047619047,0.9932,183
137_UCR_Anomaly_InternalBleeding18_2300_4485_4587,137,InternalBleeding,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,183,7500,103,2300,4485,4587,zscore,datasets\normalized\zscore,0.09624579999945126,0.7039406969030793,0.09845819716757322,,0.38483195102711537,0.010249674355163652,0.0,0.0,0.0,0.0,0.999315288405799,0,7396,1,103,0.0,0.0,0.0,0.0,0.0,0.1436666666666666,0.14373333333333324,183
098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199,98,InternalBleeding,noise,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,183,7501,13,1200,4187,4199,zscore,datasets\normalized\zscore,0.15081710001686588,0.6426588477076298,0.13400432357737332,,0.8439451840894149,0.005800645020229797,0.0,0.0,0.0,0.0,1.0446718184397499,0,7488,0,13,0.0,0.0,0.0,0.0,0.0,,0.0,183
136_UCR_Anomaly_InternalBleeding17_1600_3198_3309,136,InternalBleeding,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,183,7500,112,1600,3198,3309,zscore,datasets\normalized\zscore,0.09553219997906126,0.7464065138023602,0.10372540502019649,,0.02760509320133034,0.0076767991889345275,0.0,0.0,0.0,0.0,1.0575827288629498,0,7388,0,112,0.0,0.0,0.0,0.0,0.0,,0.0,183
135_UCR_Anomaly_InternalBleeding16_1200_4187_4199,135,InternalBleeding,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,183,7501,13,1200,4187,4199,zscore,datasets\normalized\zscore,0.09865570001420565,0.7021840234910265,0.09749774559766645,,0.942492603550296,0.015428104173988027,0.0,0.0,0.0,0.0,0.9946772602840259,0,7484,4,13,0.0,0.0,0.0,0.0,0.0,0.9913344887348353,0.9918677509665378,183
134_UCR_Anomaly_InternalBleeding15_1700_5684_5854,134,InternalBleeding,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,173,7601,171,1700,5684,5854,zscore,datasets\normalized\zscore,0.11417970000184141,0.3521019031465134,0.07538482780566573,,0.9792897452244338,0.8018888609035457,0.7549668874172185,0.6666666666666666,0.7080745341614907,0.6900584795321637,0.5782563865635106,114,7393,37,57,0.6396396396396397,0.4666666666666667,0.5396308360477742,1.0,0.3333333333333333,0.9915870254088213,0.9986082163704222,173
142_UCR_Anomaly_InternalBleeding6_1500_3474_3629,142,InternalBleeding,raw,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,154,7654,156,1500,3474,3629,zscore,datasets\normalized\zscore,0.07170709999627434,0.12155709811316077,0.09942331718494757,,0.9889474800117638,0.6507767270880792,0.4228571428571429,0.47435897435897434,0.4471299093655589,0.4551282051282051,0.41982704966800355,74,7397,101,82,0.3333333333333333,0.5794871794871794,0.42322097378277157,1.0,0.47435897435897434,0.9747620291910859,0.9976805323846087,154
026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854,26,InternalBleeding,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,173,7601,171,1700,5684,5854,zscore,datasets\normalized\zscore,0.11486080000759102,0.4191830710550075,0.08109032393424981,,0.9599450622968368,0.7935255040693244,0.9532710280373832,0.5964912280701754,0.7338129496402878,0.7368421052631579,0.662454042857757,102,7425,5,69,0.8611111111111112,0.35906432748538014,0.5068029927843012,1.0,0.19883040935672514,0.9989179977548454,0.9992071680319072,173
