family,algorithm_display,algorithm_superfamily,algorithm_category,evaluation_mode,dataset_count,mean_roc_auc,mean_f1,mean_evaluation_f1,mean_range_f1,mean_affiliation_precision,mean_affiliation_recall,mean_runtime_seconds
insectEPG,Local Outlier Factor | p = 1,Distance-based,Proximity,range,11,0.9839722835438834,0.23252127393295774,0.052547910888310394,0.052547910888310394,0.768462399440159,0.9882379834808813,0.3932961454556789
insectEPG,Isolation Forest | Trees 400,Density-based,Tree,range,11,0.9347643459993283,0.06969430623274206,0.049638315909739446,0.049638315909739446,0.73473044160348,0.9888215844755639,0.8677057272659361
insectEPG,OCSVM | Baseline,Density-based,Distribution,range,11,0.5419869522287507,0.06414369887791865,0.04590458165280784,0.04590458165280784,0.7692264496766144,0.9873811363129953,0.056867681822041
insectEPG,OCSVM | Nu 0.10,Density-based,Distribution,range,11,0.5360980629252843,0.06093948633454642,0.04203977316692658,0.04203977316692658,0.7568054177682311,0.9760035465465784,0.0917719090886583
insectEPG,PCA | Weighted off,Density-based,Encoding,range,11,0.48150474036178514,0.005418812258282263,0.028739557418313112,0.028739557418313112,0.7892058431120912,0.9541001551763503,0.01237648181532589
insectEPG,PCA | Components 0.95,Density-based,Encoding,range,11,0.48306666729237835,0.005323944348334581,0.02402491368480867,0.02402491368480867,0.7865695837852144,0.9680326493292116,0.009269054545174226
GP711MarkerLFM5z,Local Outlier Factor | Neighbors 10,Distance-based,Proximity,range,11,0.4525444102902892,0.0865053256050608,0.018378130705424354,0.018378130705424354,0.6998913247543169,0.9867825208649493,0.324647163644179
insectEPG,OCSVM | Gamma 0.1,Density-based,Distribution,range,11,0.42112790275930967,0.0119736922982359,0.01667839511223849,0.01667839511223849,0.7340716589036039,0.9558658946217361,0.04843013636524447
insectEPG,PCA | Baseline,Density-based,Encoding,range,11,0.47625128074645295,0.0033259423503325908,0.015091627739849083,0.015091627739849083,0.7873861088803037,0.9582193499946153,0.01526473636675451
insectEPG,PCA | Standardize off,Density-based,Encoding,range,11,0.47542489715148223,0.0033259423503325908,0.015091627739849083,0.015091627739849083,0.7858377380568163,0.9582193499946153,0.008349090912485119
insectEPG,PCA | Whiten on,Density-based,Encoding,range,11,0.47625128074645295,0.0033259423503325908,0.015091627739849083,0.015091627739849083,0.7873861088803037,0.9582193499946153,0.014292727272153192
insectEPG,PCA | Score comps 2,Density-based,Encoding,range,11,0.4761798365428513,0.003367003367003364,0.012942989214175655,0.012942989214175655,0.7882069919312755,0.9582375354498882,0.008641363640146437
apneaecg,OCSVM | Gamma 0.1,Density-based,Distribution,range,9,0.5887314506390091,0.06612846198116856,0.1688390381420405,0.1688390381420405,0.652091734846667,0.5981712622102274,0.6052387222298421
apneaecg,SAND | Subseq x2,Distance-based,Clustering,range,9,0.8487017577672831,0.17163895050881595,0.15452003600361872,0.15452003600361872,0.609157582144504,0.6255556608726465,6.597570488882614
apneaecg,Local Outlier Factor | Neighbors 10,Distance-based,Proximity,range,9,0.9222663931376006,0.42210875241521983,0.13455718925416604,0.13455718925416604,0.6021796874527888,0.9997742682139314,1.3792857000048064
apneaecg,Local Outlier Factor | Baseline,Distance-based,Proximity,range,9,0.9390071285787963,0.44562671470306436,0.12052788067194145,0.12052788067194145,0.5980273781184633,0.9997752381147078,1.4236490888934996
apneaecg,Local Outlier Factor | Leaf size 60,Distance-based,Proximity,range,9,0.9390071285787963,0.44562671470306436,0.12052788067194145,0.12052788067194145,0.5980273781184633,0.9997752381147078,1.5044035333557986
apneaecg,Local Outlier Factor | Search brute,Distance-based,Proximity,range,9,0.9390071285787963,0.44562671470306436,0.12052788067194145,0.12052788067194145,0.5980273781184633,0.9997752381147078,1.4259529777789592
apneaecg,OCSVM | Train frac 0.20,Density-based,Distribution,range,9,0.646701072041609,0.10921266317419022,0.09696204272143495,0.09696204272143495,0.5904043972534715,0.9142320193739722,1.3389773222281494
apneaecg,Matrix Profile | Subseq x4,Distance-based,Discord,range,9,0.9946569361716331,0.3464185183999333,0.09291638228571761,0.09291638228571761,0.6214836199276561,0.9999601402640411,0.8257010222360905
apneaecg,SAND | Alpha 0.7,Distance-based,Clustering,range,9,0.900941932470073,0.13046936991912414,0.09045891792468086,0.09045891792468086,0.4859761606582811,0.9779739548326316,12.494812466676295
apneaecg,SAND | Batch 1000,Distance-based,Clustering,range,9,0.9239868982460104,0.11804642700411797,0.08075508273402274,0.08075508273402274,0.4684024281006599,0.9468005081878618,15.444229833322526
apneaecg,Local Outlier Factor | Metric manhattan,Distance-based,Proximity,range,9,0.9389155603396223,0.3820756184677162,0.07760262907725772,0.07760262907725772,0.558429748338482,0.9997475860807656,7.992634544453015
apneaecg,Local Outlier Factor | p = 1,Distance-based,Proximity,range,9,0.9389155603396223,0.3820756184677162,0.07760262907725772,0.07760262907725772,0.558429748338482,0.9997475860807656,8.166061633324716
apneaecg,SAND | Init 3000,Distance-based,Clustering,range,9,0.9070883735134971,0.11848581241166303,0.07384126909490026,0.07384126909490026,0.4595585580817031,0.9266060028775279,12.256905900010477
apneaecg,SAND | Overlap 64,Distance-based,Clustering,range,9,0.9011640450108447,0.13317419094989147,0.0735525434711036,0.0735525434711036,0.4665937936416504,0.9117940743919399,9.520852644449203
apneaecg,OCSVM | Baseline,Density-based,Distribution,range,9,0.6859834303042741,0.11121503492029745,0.07047787880098295,0.07047787880098295,0.614383573593209,0.9508199349105736,0.664979111105721
apneaecg,SAND | Baseline,Distance-based,Clustering,range,9,0.9073946615250017,0.12314358048329382,0.06671487910733176,0.06671487910733176,0.5004986086777786,0.9166293273979745,12.852627711118354
apneaecg,SAND | k = 3,Distance-based,Clustering,range,9,0.8478665271664002,0.11999781512759511,0.06506202882987498,0.06506202882987498,0.4892026028077976,0.7431372110555047,6.731145066648929
apneaecg,Matrix Profile | Baseline,Distance-based,Discord,range,9,0.9857705154467875,0.27548305904859755,0.04308074286887415,0.04308074286887415,0.5812130745031293,0.9999205410063894,0.8479391111112717
apneaecg,OCSVM | Nu 0.10,Density-based,Distribution,range,9,0.7072189606724911,0.09346669381732492,0.04293070309697869,0.04293070309697869,0.5569261802952858,0.9528999454278133,1.214990666666482
apneaecg,OCSVM | Kernel linear,Density-based,Distribution,range,9,0.7384538067882893,0.02328711220763237,0.026361003967299554,0.026361003967299554,0.51584941663084,0.9911053952877862,0.18641804444551877
apneaecg,Matrix Profile | Subseq x1,Distance-based,Discord,range,9,0.904881215805672,0.08092580509931663,0.024803532350517146,0.024803532350517146,0.5170799377321134,0.8875558922445318,0.8601330000092275
apneaecg,Isolation Forest | Seed 7,Density-based,Tree,range,9,0.48968410603403345,0.013980970482220788,0.01270997858071097,0.01270997858071097,0.5033639448393674,0.982330878575175,0.7925688777662193
apneaecg,PCA | Weighted off,Density-based,Encoding,range,9,0.4761744143269837,0.014181818181818177,0.010836584308625911,0.010836584308625911,0.5022283303399511,0.9820621537531006,0.05642176667202466
apneaecg,PCA | Baseline,Density-based,Encoding,range,9,0.477395289646111,0.014177757010424044,0.010836584308625911,0.010836584308625911,0.5020571631495705,0.9820621537531006,0.05624034444594545
apneaecg,PCA | Score comps 2,Density-based,Encoding,range,9,0.47735299950351795,0.014177757010424044,0.010836584308625911,0.010836584308625911,0.5020556821629663,0.9820621537531006,0.028831377774218254
apneaecg,PCA | Whiten on,Density-based,Encoding,range,9,0.477395289646111,0.014177757010424044,0.010836584308625911,0.010836584308625911,0.5020571631495705,0.9820621537531006,0.05626725556794549
apneaecg,PCA | Standardize off,Density-based,Encoding,range,9,0.4773638820500214,0.014173741844569012,0.010836584308625911,0.010836584308625911,0.5020691506057421,0.9820621537531006,0.04095517776699524
apneaecg,PCA | Components 0.95,Density-based,Encoding,range,9,0.47689238378019255,0.014169731236223468,0.010836584308625911,0.010836584308625911,0.5020840392419731,0.9820621537531006,0.03824519999195922
apneaecg,HBOS | Bins 20,Density-based,Distribution,range,9,0.4942240161766025,0.016451795772072255,0.010698626690884212,0.010698626690884212,0.510761602021618,0.9820733026164548,0.5384549888872748
apneaecg,HBOS | Alpha 0.05,Density-based,Distribution,range,9,0.43081836809289675,0.011844647194965656,0.010661474081098188,0.010661474081098188,0.5065343929630125,0.9820477730441257,0.5354299666748071
apneaecg,HBOS | Baseline,Density-based,Distribution,range,9,0.4274218446188817,0.011707824729527555,0.010403482999268278,0.010403482999268278,0.5071636260972691,0.9820130108402445,0.5345814111189813
apneaecg,HBOS | Tol 0.2,Density-based,Distribution,range,9,0.4274218446188817,0.011707824729527555,0.010403482999268278,0.010403482999268278,0.5071636260972691,0.9820130108402445,0.5374787111132819
apneaecg,Isolation Forest | Trees 400,Density-based,Tree,range,9,0.4946535831761327,0.013262113215193756,0.009332742469973456,0.009332742469973456,0.5037115733079621,0.9822813822861521,1.543793033336341
apneaecg,Isolation Forest | Bootstrap on,Density-based,Tree,range,9,0.4936440138620053,0.013246182698360165,0.007716253422472989,0.007716253422472989,0.5026376772233289,0.9822773706040357,0.6917625666764151
apneaecg,Isolation Forest | Baseline,Density-based,Tree,range,9,0.4938648498507116,0.012998150720546922,0.007389172482065566,0.007389172482065566,0.5031058879853116,0.982288119579306,0.7766550777661096
apneaecg,Isolation Forest | Max samples auto,Density-based,Tree,range,9,0.4938648498507116,0.012998150720546922,0.007389172482065566,0.007389172482065566,0.5031058879853116,0.982288119579306,0.7845877999918431
apneaecg,Isolation Forest | Max feat 0.6,Density-based,Tree,range,9,0.4993550552153164,0.011211551437387899,0.005435437874390278,0.005435437874390278,0.5000182220407315,0.9821853103790273,1.904099766675952
apneaecg,DAMP | Baseline,Distance-based,Discord,range,9,0.5632472069246992,0.0,0.0,0.0,,0.0,15.651379700006348
apneaecg,DAMP | Start x2,Distance-based,Discord,range,9,0.6670664869711094,0.0,0.0,0.0,,0.0,30.075258877768647
apneaecg,DAMP | x_lag x8,Distance-based,Discord,range,9,0.5649713778336545,0.0,0.0,0.0,,0.0,15.087448566660491
PowerDemand,OCSVM | Gamma 0.1,Density-based,Distribution,range,8,0.5418185953803749,0.3720765680838849,0.38161981316682914,0.38161981316682914,0.8800240553272527,0.6597608308920062,1.3080961749947164
PowerDemand,OCSVM | Train frac 0.20,Density-based,Distribution,range,8,0.4731844685658942,0.3411952377867775,0.33750186362023377,0.33750186362023377,1.0,0.49954250351319507,1.7356369124863704
PowerDemand,OCSVM | Nu 0.10,Density-based,Distribution,range,8,0.46165569562082565,0.33395564298156016,0.32978689786345533,0.32978689786345533,1.0,0.4995295058073305,1.504205125002045
PowerDemand,OCSVM | Baseline,Density-based,Distribution,range,8,0.46465507657053473,0.34272374188835686,0.30541892905335954,0.30541892905335954,1.0,0.4995461921181468,1.0429918249974435
PowerDemand,Matrix Profile | Subseq x4,Distance-based,Discord,range,8,0.8786527648744374,0.19638934735212016,0.19638934735212016,0.19638934735212016,0.6350561801649534,0.4785673716213959,0.8424540999949386
PowerDemand,SAND | Subseq x2,Distance-based,Clustering,range,8,0.9208101164923029,0.13600386156345987,0.13017324842312067,0.13017324842312067,0.49316738453886316,0.9748392996268422,22.154248337497847
PowerDemand,SAND | Init 3000,Distance-based,Clustering,range,8,0.9356474636211326,0.08800033088959866,0.12374489031871222,0.12374489031871222,0.4591092016675906,0.9470472701076411,16.32659286251146
PowerDemand,Matrix Profile | Baseline,Distance-based,Discord,range,8,0.9418984677075998,0.25397264390529517,0.09881503100323981,0.09881503100323981,0.7514610543112425,0.9839881727974341,0.7497964499962109
PowerDemand,Matrix Profile | Subseq x1,Distance-based,Discord,range,8,0.9369574970526278,0.19281550050908733,0.08634927911819325,0.08634927911819325,0.6483236956847798,0.9914436315492625,0.685390037499019
PowerDemand,DAMP | Baseline,Distance-based,Discord,range,8,0.8522771254500456,0.1315854903082383,0.07665087357888985,0.07665087357888985,0.8089194298994826,0.7998882902981507,26.187759537493548
PowerDemand,DAMP | Start x2,Distance-based,Discord,range,8,0.8538491749365515,0.13106607454055766,0.07635979951451674,0.07635979951451674,0.7972949627442156,0.7998865615445694,23.966518425000686
PowerDemand,SAND | k = 3,Distance-based,Clustering,range,8,0.9280442045942363,0.04965766523867809,0.07447630756961521,0.07447630756961521,0.4592027423027102,0.8500611337583291,15.378790824986936
PowerDemand,DAMP | x_lag x8,Distance-based,Discord,range,8,0.837839295977023,0.10893329592699529,0.07421625655843508,0.07421625655843508,0.8306059780748057,0.9204305535768866,21.583260549989063
PowerDemand,SAND | Alpha 0.7,Distance-based,Clustering,range,8,0.9247632325885672,0.048210059171597625,0.07193350847649457,0.07193350847649457,0.49093237794086075,0.9127796603658409,22.792688349993114
PowerDemand,Local Outlier Factor | Neighbors 10,Distance-based,Proximity,range,8,0.8533975308440516,0.10311474707558513,0.04656738928567695,0.04656738928567695,0.5175600143053258,0.9624892065240018,2.339954212500743
PowerDemand,SAND | Baseline,Distance-based,Clustering,range,8,0.9334277020044587,0.023462783171521024,0.0305,0.0305,0.44504931291393235,0.902063902226262,24.96853403749992
PowerDemand,SAND | Overlap 64,Distance-based,Clustering,range,8,0.9287560896494972,0.0113095238095238,0.029600484261501213,0.029600484261501213,0.4479799709866871,0.9291466069288742,54.80093122499238
PowerDemand,Local Outlier Factor | Baseline,Distance-based,Proximity,range,8,0.8579128940459967,0.07829329730021009,0.028920291445891613,0.028920291445891613,0.49835864819740466,0.9388515866922902,2.7234601374948397
PowerDemand,Local Outlier Factor | Leaf size 60,Distance-based,Proximity,range,8,0.8579128940459967,0.07829329730021009,0.028920291445891613,0.028920291445891613,0.49835864819740466,0.9388515866922902,2.4542229499929817
PowerDemand,Local Outlier Factor | Search brute,Distance-based,Proximity,range,8,0.8579128940459967,0.07829329730021009,0.028920291445891613,0.028920291445891613,0.49835864819740466,0.9388515866922902,2.4417604875052348
PowerDemand,Local Outlier Factor | Metric manhattan,Distance-based,Proximity,range,8,0.8398395525607866,0.07943248137255896,0.015593107334037463,0.015593107334037463,0.5435544831135104,0.934673418632376,29.013028762492468
PowerDemand,Local Outlier Factor | p = 1,Distance-based,Proximity,range,8,0.8398395525607866,0.07943248137255896,0.015593107334037463,0.015593107334037463,0.5435544831135104,0.934673418632376,28.903483350008173
PowerDemand,HBOS | Alpha 0.05,Density-based,Distribution,range,8,0.29647265820802743,0.0,0.0,0.0,0.3945437852103178,0.598359560322074,1.9184186624952417
PowerDemand,HBOS | Baseline,Density-based,Distribution,range,8,0.30508306897389875,0.0,0.0,0.0,0.39191575714642535,0.598288563696502,1.946645237505436
PowerDemand,HBOS | Bins 20,Density-based,Distribution,range,8,0.30896010342108726,0.0,0.0,0.0,0.38531084692554496,0.5984932010290334,1.9086734624870587
PowerDemand,HBOS | Tol 0.2,Density-based,Distribution,range,8,0.30508306897389875,0.0,0.0,0.0,0.39191575714642535,0.598288563696502,1.928584649998811
PowerDemand,Isolation Forest | Baseline,Density-based,Tree,range,8,0.18966461849429433,0.0,0.0,0.0,0.4165544311618683,0.7379274038506478,1.1701649500137137
PowerDemand,Isolation Forest | Bootstrap on,Density-based,Tree,range,8,0.1895256114302981,0.0,0.0,0.0,0.4228287677008548,0.8201029033443588,1.124229050012218
PowerDemand,Isolation Forest | Max feat 0.6,Density-based,Tree,range,8,0.19836789565521257,0.0,0.0,0.0,0.4349579214461222,0.7871721765230852,11.830960787494405
PowerDemand,Isolation Forest | Max samples auto,Density-based,Tree,range,8,0.18966461849429433,0.0,0.0,0.0,0.4165544311618683,0.7379274038506478,1.2609603625060117
PowerDemand,Isolation Forest | Seed 7,Density-based,Tree,range,8,0.21645076339129182,0.0,0.0,0.0,0.41092947483764625,0.690383715879857,1.1937303750055435
PowerDemand,Isolation Forest | Trees 400,Density-based,Tree,range,8,0.18419061776723078,0.0,0.0,0.0,0.40916825441331667,0.6584417388294093,2.357589500003087
PowerDemand,OCSVM | Kernel linear,Density-based,Distribution,range,8,0.3519047751312144,0.0,0.0,0.0,0.5766648829270381,0.8933046005813371,0.25278539999635535
PowerDemand,PCA | Baseline,Density-based,Encoding,range,8,0.09938742159875083,0.0,0.0,0.0,0.4009560076174044,0.5975159533593933,0.44408276249305345
PowerDemand,PCA | Components 0.95,Density-based,Encoding,range,8,0.09977855296219176,0.0,0.0,0.0,0.4009855390465357,0.5975326584477633,0.12847877501189936
PowerDemand,PCA | Score comps 2,Density-based,Encoding,range,8,0.09939454287948757,0.0,0.0,0.0,0.4009560076174044,0.5975159533593933,0.08673276250192427
PowerDemand,PCA | Standardize off,Density-based,Encoding,range,8,0.0995017355308895,0.0,0.0,0.0,0.40088816002615263,0.5974992482710234,0.41628722501627635
PowerDemand,PCA | Weighted off,Density-based,Encoding,range,8,0.09947936985602672,0.0,0.0,0.0,0.4004984859679891,0.5975159533593933,0.4775935000070603
PowerDemand,PCA | Whiten on,Density-based,Encoding,range,8,0.09938742159875083,0.0,0.0,0.0,0.4009560076174044,0.5975159533593933,0.44967223748972174
PowerDemand,SAND | Batch 1000,Distance-based,Clustering,range,8,0.8539214297932747,0.0,0.0,0.0,0.5878901880785421,0.8946766732624504,28.96460714999921
mit14134longtermecg,Local Outlier Factor | Baseline,Distance-based,Proximity,range,6,0.6280720696576373,0.03078021105954808,0.021004787950086732,0.021004787950086732,0.5472502392947433,0.9993768513725967,2.837372783338651
mit14134longtermecg,Local Outlier Factor | Leaf size 60,Distance-based,Proximity,range,6,0.6277373885519988,0.03078021105954808,0.021004787950086732,0.021004787950086732,0.5472177096604676,0.9993768513725967,3.0500875666718152
mit14134longtermecg,Local Outlier Factor | Search brute,Distance-based,Proximity,range,6,0.6279952752129726,0.030778564966980882,0.021001575454415198,0.021001575454415198,0.5475685565242582,0.9993768513725967,3.6627145833238806
mit14134longtermecg,SAND | Alpha 0.7,Distance-based,Clustering,range,6,0.5431899341401513,0.00497512437810945,0.018903919528269152,0.018903919528269152,0.9169306625577812,0.16646682888627848,72.80001226667082
mit14134longtermecg,SAND | Init 3000,Distance-based,Clustering,range,6,0.5550099125931877,0.0025839793281653665,0.01871657754010695,0.01871657754010695,0.6510069352809189,0.23382451101869237,75.52132593333954
mit14134longtermecg,SAND | Batch 1000,Distance-based,Clustering,range,6,0.5491335233158378,0.0074074074074074,0.015526243473481716,0.015526243473481716,0.9272791625124628,0.16647144375454495,69.91797950000425
mit14134longtermecg,Local Outlier Factor | Neighbors 10,Distance-based,Proximity,range,6,0.48829505931541806,0.011463745124433801,0.009368018998053116,0.009368018998053116,0.5381613943631817,0.9989256961663003,2.7017194833315443
mit14134longtermecg,Local Outlier Factor | Metric manhattan,Distance-based,Proximity,range,6,0.6099726701741498,0.012723936158333267,0.008396742721082017,0.008396742721082017,0.550220919540607,0.9880017597451168,23.791826233325992
mit14134longtermecg,Local Outlier Factor | p = 1,Distance-based,Proximity,range,6,0.6099726701741498,0.012723936158333267,0.008396742721082017,0.008396742721082017,0.550220919540607,0.9880017597451168,23.975336750018567
mit14134longtermecg,Isolation Forest | Max feat 0.6,Density-based,Tree,range,6,0.5891004409713826,0.00207089591250865,0.005892364029581117,0.005892364029581117,0.5176030213653972,0.9736862245814334,6.187743133322026
mit14134longtermecg,Isolation Forest | Seed 7,Density-based,Tree,range,6,0.5832929951669579,0.0025220573622421667,0.005754389916263716,0.005754389916263716,0.5203632631140319,0.9701529581069499,1.177731783342703
mit14134longtermecg,Isolation Forest | Bootstrap on,Density-based,Tree,range,6,0.5985021515662916,0.0022835742460410335,0.005544162294953601,0.005544162294953601,0.513438569411349,0.9621172345610621,1.0539361166690167
mit14134longtermecg,Isolation Forest | Baseline,Density-based,Tree,range,6,0.5980929092460414,0.0021167684428057667,0.005485239268982767,0.005485239268982767,0.5138327715674378,0.962116898268353,1.1669865166574407
mit14134longtermecg,Isolation Forest | Max samples auto,Density-based,Tree,range,6,0.5980929092460414,0.0021167684428057667,0.005485239268982767,0.005485239268982767,0.5138327715674378,0.962116898268353,1.1720623499907863
mit14134longtermecg,Isolation Forest | Trees 400,Density-based,Tree,range,6,0.5949324523305054,0.002312272555618233,0.0047533809556969,0.0047533809556969,0.5129796768986327,0.9621288653140369,2.343911333339444
mit14134longtermecg,SAND | Baseline,Distance-based,Clustering,range,6,0.5481875073480815,0.0,0.0,0.0,0.6540855464412757,0.2256446821945773,69.60311955000118
mit14134longtermecg,SAND | k = 3,Distance-based,Clustering,range,5,0.42543525441919733,0.00533333333333332,0.0144754316069057,0.0144754316069057,0.8690501556554825,0.1997972646417184,34.38458982000593
mit14134longtermecg,Matrix Profile | Subseq x1,Distance-based,Discord,range,5,0.44092755695505004,0.00134228187919462,0.00954095409540954,0.00954095409540954,0.46493794806091476,0.9678905495342054,2.294672159978654
mit14134longtermecg,PCA | Weighted off,Density-based,Encoding,range,5,0.5625860564549434,0.00200133665856732,0.0034957035654451197,0.0034957035654451197,0.5110889855344426,0.9972045559544682,0.01845661998959254
mit14134longtermecg,PCA | Baseline,Density-based,Encoding,range,5,0.591235233516372,0.00218810674658712,0.0034846615739204598,0.0034846615739204598,0.5118043596909587,0.9972056988858273,0.01759238002123306
mit14134longtermecg,PCA | Whiten on,Density-based,Encoding,range,5,0.591235233516372,0.00218810674658712,0.0034846615739204598,0.0034846615739204598,0.5118043596909587,0.9972056988858273,0.01887842001160602
mit14134longtermecg,PCA | Score comps 2,Density-based,Encoding,range,5,0.5942016803282317,0.00219681248088996,0.00344602080187286,0.00344602080187286,0.5117368665432869,0.9972056988858273,0.01659006000263612
mit14134longtermecg,PCA | Standardize off,Density-based,Encoding,range,5,0.59152835770401,0.00221034374365306,0.0034279435680177398,0.0034279435680177398,0.5105993183292659,0.9972094393884575,0.01004439998650918
mit14134longtermecg,PCA | Components 0.95,Density-based,Encoding,range,5,0.5813169938163515,0.0019412253292726202,0.0021557665370337204,0.0021557665370337204,0.5099679276624728,0.9964030493631311,0.01781948000425468
mit14134longtermecg,HBOS | Baseline,Density-based,Distribution,range,5,0.5623987439361189,0.00119700748129674,0.0014621008080030599,0.0014621008080030599,0.4431139298745035,0.9619928696668616,0.14240968000376591
mit14134longtermecg,HBOS | Tol 0.2,Density-based,Distribution,range,5,0.5623987439361189,0.00119700748129674,0.0014621008080030599,0.0014621008080030599,0.4431139298745035,0.9619928696668616,0.14038145998492835
mit14134longtermecg,HBOS | Alpha 0.05,Density-based,Distribution,range,5,0.5680360653326668,0.00113260972156676,0.00143585868127714,0.00143585868127714,0.45069517542894416,0.9859793103448276,0.13391442000865933
mit14134longtermecg,OCSVM | Gamma 0.1,Density-based,Distribution,range,5,0.506554355309581,0.0012698412698412599,0.00091879821876106,0.00091879821876106,0.4879442455292615,0.9921052396723351,1.1638779200031422
mit14134longtermecg,DAMP | Baseline,Distance-based,Discord,range,5,0.5078407266913841,0.0,0.0,0.0,,0.0,33.26380093999906
mit14134longtermecg,DAMP | Start x2,Distance-based,Discord,range,5,0.5599531293317883,0.0,0.0,0.0,,0.0,43.624694819992875
mit14134longtermecg,DAMP | x_lag x8,Distance-based,Discord,range,5,0.4916089014820934,0.0,0.0,0.0,,0.0,32.24561324000824
mit14134longtermecg,HBOS | Bins 20,Density-based,Distribution,range,5,0.5502126977865298,0.0,0.0,0.0,0.3376587896927319,0.5623627118644068,0.14014352000085634
mit14134longtermecg,Matrix Profile | Baseline,Distance-based,Discord,range,5,0.49654647667704177,0.0,0.0,0.0,0.2565593220338983,0.10776610169491527,2.236768640007358
mit14134longtermecg,Matrix Profile | Subseq x4,Distance-based,Discord,range,5,0.6728765376772741,0.0,0.0,0.0,0.4209687221231044,0.16034237288135594,2.316070559981745
mit14134longtermecg,OCSVM | Baseline,Density-based,Distribution,range,5,0.5074707907615628,0.0,0.0,0.0,0.4829798219623805,0.9914278450363195,1.218041540007107
mit14134longtermecg,OCSVM | Kernel linear,Density-based,Distribution,range,5,0.5244197324536803,0.0,0.0,0.0,0.5190531292032874,0.9778813559322035,0.22231949999695644
mit14134longtermecg,OCSVM | Nu 0.10,Density-based,Distribution,range,5,0.5091510289332851,0.0,0.0,0.0,0.4714775951242965,0.992302453777147,2.3142927400185727
mit14134longtermecg,OCSVM | Train frac 0.20,Density-based,Distribution,range,5,0.5111335387674479,0.0,0.0,0.0,0.48122400359587514,0.9919431317432487,2.5431508800014853
mit14134longtermecg,SAND | Overlap 64,Distance-based,Clustering,range,5,0.4865159535000922,0.0,0.0,0.0,0.7846020984665052,0.19944745762711863,8.514268900000024
mit14134longtermecg,SAND | Subseq x2,Distance-based,Clustering,range,5,0.48461427769786936,0.0,0.0,0.0,0.9189194915254236,0.19144745762711862,48.530684019986076
WalkingAceleration,HBOS | Baseline,Density-based,Distribution,range,4,0.5394959990825435,0.3438649500788229,0.34386495007882295,0.34386495007882295,0.99364865417659,0.5,0.26770154999394435
WalkingAceleration,HBOS | Tol 0.2,Density-based,Distribution,range,4,0.5394959990825435,0.3438649500788229,0.34386495007882295,0.34386495007882295,0.99364865417659,0.5,0.2664312249908107
WalkingAceleration,HBOS | Bins 20,Density-based,Distribution,range,4,0.5410490294860621,0.3438423645320197,0.34384236453201966,0.34384236453201966,0.9936492921607483,0.5,0.2713022499883664
WalkingAceleration,HBOS | Alpha 0.05,Density-based,Distribution,range,4,0.540072119217932,0.34092009685230024,0.3409200968523002,0.3409200968523002,0.9935173899033082,0.5,0.26506357500329614
WalkingAceleration,PCA | Baseline,Density-based,Encoding,range,4,0.5291975986728084,0.3269779044903778,0.3269779044903778,0.3269779044903778,0.9928316098835395,0.5,0.055731350010319126
WalkingAceleration,PCA | Components 0.95,Density-based,Encoding,range,4,0.5291309484867592,0.3269779044903778,0.3269779044903778,0.3269779044903778,0.9928316098835395,0.5,0.02282870000635735
WalkingAceleration,PCA | Score comps 2,Density-based,Encoding,range,4,0.5291937963460621,0.3269779044903778,0.3269779044903778,0.3269779044903778,0.9928316098835395,0.5,0.015823949994228276
WalkingAceleration,PCA | Standardize off,Density-based,Encoding,range,4,0.5293050679338467,0.3269779044903778,0.3269779044903778,0.3269779044903778,0.9928316098835395,0.5,0.044188500003656324
WalkingAceleration,PCA | Weighted off,Density-based,Encoding,range,4,0.5292073636667924,0.3269779044903778,0.3269779044903778,0.3269779044903778,0.9928316098835395,0.5,0.0512931499979458
WalkingAceleration,PCA | Whiten on,Density-based,Encoding,range,4,0.5291975986728084,0.3269779044903778,0.3269779044903778,0.3269779044903778,0.9928316098835395,0.5,0.05082774999755198
WalkingAceleration,Isolation Forest | Seed 7,Density-based,Tree,range,4,0.5283304505430949,0.32432432432432434,0.32432432432432434,0.32432432432432434,0.818048075004987,0.8238330341113106,0.37044550000427984
WalkingAceleration,Isolation Forest | Bootstrap on,Density-based,Tree,range,4,0.523482977821854,0.33064124362399805,0.265636981049403,0.265636981049403,0.8198954719210546,0.8257031717534411,0.3509028499902342
WalkingAceleration,Isolation Forest | Trees 400,Density-based,Tree,range,4,0.5245401941474327,0.32608695652173914,0.26172768878718533,0.26172768878718533,0.8192781429573432,0.823608617594255,0.7178364750143373
WalkingAceleration,Isolation Forest | Max feat 0.6,Density-based,Tree,range,4,0.5290153506239019,0.32440963292027125,0.25891221642947726,0.25891221642947726,0.8762745379772156,0.6620287253141831,0.836454774995218
WalkingAceleration,OCSVM | Gamma 0.1,Density-based,Distribution,range,4,0.8425113094790261,0.3105967531615339,0.21785632400728913,0.21785632400728913,0.8603382755925022,0.9937478396685857,0.07074747500155351
WalkingAceleration,SAND | Subseq x2,Distance-based,Clustering,range,4,0.794723220670353,0.2,0.21153846153846154,0.21153846153846154,0.42192798723319364,0.3204685221441494,0.9976470999972662
WalkingAceleration,Matrix Profile | Subseq x1,Distance-based,Discord,range,4,0.8632088013117201,0.23429908756961723,0.19550824301099118,0.19550824301099118,0.6567161330889977,0.8588709979054459,0.04887170000438343
